;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2011.0;2080.0;1367.0;1234.0;;253.0;197.0;278.0;303.0;8566.0;668.0;2822.0;5744.0;1297.0;-1430.0;133.0;133.0;-133.0;714.0;65.69;1054.0;;106.0;106.0;;948.0;1768.0;;59.0;921.0;59.32;;-59.0;12.18;56.0;9.48;0.72;0.71;275.0;;;1.0;1.0;287.0;;15.0;7884.0;204.0;;204.0;149.0;;27.0;8263.0;;542.0;;;;126.0;1078.0;;640.0;436.0;2154.0;;;;;-1985.0;8.0;;8566.0;;8566.0;;197.0;921.0;60.0;68.0;35.0;-56.0;;;;15.0;-1430.0;;;;-1430.0;;366.0;;-308.0;75.0;;;;;0.98;7.7;0.73;-0.49;1.14;5.3;21.27;275.0;59.8;3.7;2.6;2121.0;;940.0;201.0;22.2;9.5;-373.0;1099.0;5857.0;3.1;3.7;3.4;-56.2;43.4;0.981
2012.0;2242.0;721.0;1736.0;;210.0;192.0;332.0;332.0;12213.0;703.0;3502.0;8711.0;1554.0;-3313.0;1759.0;1759.0;1554.0;1520.0;32.18;551.0;;115.0;115.0;;435.0;2071.0;;72.0;1454.0;77.43;;39.0;9.37;18.0;8.56;0.58;0.57;329.0;;;;;304.0;;28.0;11477.0;254.0;;254.0;96.0;;54.0;11881.0;;660.0;;;;44.0;1484.0;;798.0;516.0;2799.0;;;;11383.0;-2774.0;-1.0;103.0;12213.0;;12213.0;;192.0;1454.0;20.0;51.0;-30.0;71.0;;;;-133.0;-1519.0;-1868.0;;;-1445.0;;1959.0;;-351.0;152.0;-1.0;;;;1.01;6.76;0.58;4.69;1.06;4.58;26.27;329.0;72.1;4.8;2.5;2227.0;;1444.0;191.0;8.6;8.6;-369.0;1475.0;8653.0;2.2;2.3;2.2;-83.1;-103.4;1.007
2013.0;2713.0;1156.0;1746.0;339.0;206.0;136.0;388.0;355.0;11989.0;939.0;3988.0;8001.0;1857.0;-1636.0;-207.0;-207.0;1857.0;1557.0;42.61;616.0;;127.0;127.0;;489.0;2173.0;;73.0;1467.0;64.37;12.49;-133.0;7.58;69.0;5.03;0.36;0.35;386.0;;15.0;;15.0;332.0;;8.0;11246.0;237.0;;237.0;95.0;;56.0;11634.0;;743.0;;;;196.0;1632.0;;814.0;602.0;3049.0;;;;11286.0;-3476.0;87.0;103.0;11989.0;;11989.0;;136.0;1467.0;69.0;64.0;-54.0;-63.0;;;;175.0;-1644.0;-120.0;;;-1516.0;;;-1.0;-398.0;191.0;1.0;15.0;;;0.94;7.46;0.38;5.11;1.09;4.52;22.01;386.0;99.6;5.8;2.9;2882.0;12.5;1559.0;145.0;33.7;5.0;-621.0;1734.0;8500.0;1.7;2.3;1.7;-191.6;21.5;0.941
2014.0;2977.0;963.0;2701.0;;699.0;438.0;421.0;817.0;14168.0;939.0;5426.0;8742.0;2113.0;-2682.0;558.0;-10.0;2113.0;2013.0;32.36;714.0;;139.0;139.0;;576.0;2728.0;;89.0;1912.0;90.74;;450.0;23.5;262.0;14.71;1.05;1.04;419.0;;3.0;;3.0;360.0;;454.0;12796.0;217.0;;217.0;84.0;;254.0;13351.0;;722.0;80.0;;;136.0;2452.0;;1160.0;875.0;4487.0;;;;12181.0;-3749.0;209.0;102.0;14168.0;;14168.0;;438.0;1912.0;262.0;60.0;85.0;8.0;;;25.0;-644.0;-1866.0;-728.0;;;-1955.0;;658.0;;-718.0;618.0;1.0;3.0;14.0;;0.86;8.26;1.22;5.86;1.99;5.18;24.27;419.0;29.8;1.6;5.5;3460.0;;2223.0;509.0;37.4;14.7;-141.0;2850.0;10161.0;3.7;5.6;5.0;-64.0;2.8;0.86
2015.0;1708.0;-659.0;1329.0;;-1043.0;-629.0;478.0;612.0;12726.0;604.0;5411.0;7314.0;1414.0;-1296.0;-106.0;15.0;1414.0;2367.0;-38.59;652.0;;123.0;123.0;;529.0;3019.0;;105.0;2267.0;77.82;;267.0;-61.09;-415.0;-36.81;-1.31;-1.31;478.0;;18.0;;18.0;236.0;;358.0;11193.0;182.0;;182.0;58.0;281.0;400.0;12114.0;;491.0;52.0;;;61.0;3198.0;;719.0;890.0;4807.0;;34.0;;11337.0;-4507.0;413.0;72.0;12726.0;;12726.0;;-629.0;2267.0;-413.0;42.0;35.0;105.0;;;1.0;111.0;-1160.0;-17.0;;;-1279.0;-795.0;456.0;;-542.0;775.0;3.0;18.0;3.0;;0.72;4.94;-1.82;4.09;1.57;3.36;21.17;478.0;-10.2;-0.5;8.4;2364.0;;3138.0;-870.0;39.7;-36.8;11.0;4427.0;10125.0;-4.7;-7.4;-8.6;186.2;;0.722
2016.0;1626.0;-123.0;792.0;;-978.0;-694.0;516.0;300.0;12031.0;627.0;4892.0;7139.0;1135.0;-1013.0;-131.0;-8.0;1135.0;1749.0;-7.58;653.0;;118.0;118.0;;534.0;2402.0;;118.0;1652.0;48.73;;-202.0;-60.14;-284.0;-42.69;-1.35;-1.35;516.0;;10.0;;10.0;250.0;;40.0;10921.0;187.0;;187.0;44.0;314.0;264.0;11730.0;;482.0;67.0;;;78.0;2809.0;;485.0;971.0;4265.0;;32.0;;12207.0;-5532.0;381.0;82.0;12031.0;;12031.0;;-694.0;1652.0;-284.0;43.0;-22.0;;;;;439.0;-873.0;-165.0;;;-847.0;-411.0;464.0;;-194.0;11.0;0.0;10.0;18.0;;0.74;4.23;-1.81;2.95;0.5;2.27;18.58;516.0;-7.6;-0.3;3.7;2185.0;;2220.0;-933.0;29.0;-42.7;-439.0;3774.0;9591.0;-5.4;-7.1;-9.7;127.9;;0.744
2017.0;2250.0;760.0;1494.0;;-19.0;-99.0;545.0;405.0;12721.0;686.0;5438.0;7283.0;1366.0;-1558.0;231.0;39.0;1366.0;1490.0;33.76;793.0;;127.0;127.0;;666.0;2284.0;;129.0;1384.0;66.41;;15.0;-0.83;80.0;-4.38;-0.18;-0.18;545.0;;50.0;;50.0;302.0;;53.0;11681.0;200.0;;200.0;73.0;153.0;209.0;12316.0;;487.0;53.0;;;145.0;3249.0;;438.0;1066.0;4752.0;;34.0;;13106.0;-6161.0;280.0;58.0;12721.0;;12721.0;;-99.0;1384.0;81.0;34.0;15.0;-17.0;;;1.0;-49.0;-1474.0;-33.0;;;-1525.0;-72.0;;;-157.0;460.0;-1.0;50.0;11.0;;0.79;5.19;-0.23;3.15;0.36;3.4;16.81;545.0;-39.7;-1.7;4.0;2831.0;;1741.0;-124.0;-425.4;-4.4;-354.0;4087.0;9163.0;4.8;0.9;-1.4;259.4;;0.795
2018.0;2435.0;-1554.0;1403.0;;-2607.0;-1919.0;549.0;430.0;9334.0;505.0;4485.0;4849.0;1282.0;-1107.0;-211.0;-35.0;1282.0;3989.0;-63.84;772.0;;123.0;123.0;;649.0;4761.0;;135.0;3875.0;57.63;;-280.0;-107.07;-688.0;-78.81;-3.5;-3.5;549.0;;11.0;;11.0;237.0;;182.0;7994.0;179.0;;179.0;20.0;442.0;269.0;8904.0;;391.0;76.0;;;38.0;3089.0;;;891.0;3981.0;;29.0;;12132.0;-7748.0;434.0;30.0;9334.0;;9334.0;;-1919.0;3875.0;-688.0;15.0;27.0;;;;;-28.0;-1333.0;167.0;;119.0;-1393.0;-312.0;;;-146.0;246.0;2.0;11.0;46.0;;0.73;6.05;-4.77;3.18;0.36;3.31;12.04;549.0;-1.4;-0.1;5.5;3321.0;;5285.0;-2617.0;26.4;-78.8;-102.0;4213.0;6613.0;-20.6;-26.5;-39.6;107.6;;0.733
2019.0;2215.0;11.0;1302.0;;-918.0;-796.0;546.0;486.0;7771.0;597.0;3657.0;4114.0;1342.0;-266.0;-1044.0;32.0;1342.0;2204.0;0.51;675.0;;90.0;90.0;;585.0;2879.0;;131.0;2089.0;58.79;;-254.0;-41.44;-122.0;-35.91;-1.46;-1.46;546.0;;44.0;;44.0;228.0;;215.0;6322.0;178.0;;178.0;17.0;574.0;193.0;7284.0;;;179.0;;;418.0;2198.0;;;862.0;3060.0;;140.0;;12666.0;-8960.0;382.0;27.0;7771.0;;7771.0;;-796.0;2089.0;-123.0;11.0;-37.0;-24.0;;;6.0;196.0;-1006.0;694.0;;;-960.0;-948.0;;-95.0;-17.0;16.0;-0.0;44.0;12.0;;0.77;5.27;-1.89;3.19;0.04;2.39;9.79;546.0;-1.8;-0.1;1.2;2877.0;;2713.0;-1033.0;13.3;-35.9;-144.0;2854.0;5343.0;-9.5;-10.1;-19.3;102.1;;0.77
2020.0;1168.0;-2273.0;956.0;;-2471.0;-1978.0;529.0;219.0;5218.0;525.0;3002.0;2216.0;676.0;-211.0;-502.0;-38.0;676.0;3442.0;-194.61;516.0;;63.0;63.0;;453.0;3958.0;;74.0;3353.0;81.83;;319.0;-211.53;-493.0;-169.35;-3.74;-3.74;529.0;;7.0;;7.0;157.0;;54.0;3582.0;175.0;;175.0;2.0;1074.0;166.0;4999.0;;;195.0;;;331.0;1702.0;;;774.0;2476.0;;123.0;;12916.0;-11122.0;406.0;15.0;5218.0;;5218.0;;-1978.0;3353.0;-493.0;-1.0;5.0;68.0;;;5.0;-210.0;-549.0;399.0;;;-610.0;-520.0;;-10.0;-7.0;36.0;-0.0;7.0;45.0;;0.79;2.81;-4.76;1.63;0.02;1.32;5.33;529.0;-0.4;-0.0;0.9;1488.0;;4271.0;-2520.0;19.9;-169.3;-391.0;2168.0;2823.0;-40.9;-45.9;-89.3;100.4;;0.785
2021.0;2239.0;1498.0;3196.0;;2504.0;1871.0;529.0;325.0;7257.0;817.0;2980.0;4277.0;1184.0;-944.0;-235.0;4.0;649.0;741.0;66.9;585.0;;96.0;96.0;;489.0;1326.0;;70.0;622.0;142.74;;1591.0;111.82;633.0;83.55;3.53;3.53;529.0;;11.0;;11.0;249.0;;66.0;6194.0;167.0;;167.0;;451.0;120.0;6932.0;;357.0;240.0;;;220.0;1431.0;;;733.0;2163.0;;112.0;;13220.0;-9376.0;419.0;14.0;7257.0;;7257.0;;1871.0;;633.0;5.0;41.0;-88.0;;;;-1366.0;-535.0;-458.0;;10.0;39.0;-216.0;;-14.0;-38.0;33.0;-0.0;11.0;7.0;;0.79;5.35;4.47;1.55;0.09;1.28;10.21;529.0;0.9;0.0;2.2;2829.0;;786.0;2364.0;25.3;83.6;-621.0;1808.0;5405.0;29.9;35.5;43.7;98.0;8.1;0.791
