;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2005.0;2993.0;1153.0;622.0;531.0;515.0;369.0;372.0;3794.0;4445.0;1680.0;2419.0;2026.0;842.0;-72.0;3.0;801.0;756.0;1840.0;38.52;621.0;383.0;;;;238.0;2461.0;;;107.0;20.78;17.76;-17.0;17.2;146.0;12.32;1.1;1.1;331.0;;2254.0;;2254.0;358.0;920.0;262.0;330.0;;30.0;30.0;;245.0;47.0;651.0;;407.0;;;;1273.0;453.0;;265.0;21.0;739.0;1477.0;;;11.0;785.0;144.0;1086.0;4445.0;-0.0;4445.0;;369.0;107.0;21.0;;321.0;;-49.0;;;24.0;-86.0;;;;14.0;;19.0;;;-15.0;27.0;2254.0;1453.0;;1.18;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;4748.0;1930.0;1263.0;1149.0;1148.0;825.0;345.0;4522.0;5215.0;1559.0;2369.0;2846.0;630.0;-86.0;-855.0;-328.0;537.0;2818.0;40.64;781.0;510.0;;;;270.0;3599.0;;;115.0;26.6;24.2;-1.0;24.18;324.0;17.37;2.54;2.45;325.0;;2186.0;;2186.0;888.0;1067.0;381.0;358.0;;24.0;24.0;;264.0;47.0;693.0;;432.0;10.0;;252.0;866.0;503.0;;295.0;11.0;809.0;;;;13.0;1636.0;149.0;1048.0;5215.0;0.0;5215.0;;825.0;115.0;-92.0;;-441.0;;-112.0;;-41.0;224.0;-93.0;;;;7.0;;51.0;-895.0;;-11.0;-17.0;2186.0;2514.0;;1.32;11.07;1.92;1.25;;0.22;6.63;325.0;12.7;0.7;;3597.0;24.2;87.0;625.0;28.2;17.4;2245.0;381.0;2156.0;22.6;22.0;29.0;100.0;157.2;1.32
2007.0;5566.0;2280.0;1440.0;1206.0;1255.0;1005.0;374.0;4851.0;5944.0;1907.0;3157.0;2788.0;980.0;-508.0;-1021.0;-561.0;718.0;3285.0;40.97;1074.0;710.0;;;;364.0;4359.0;;;185.0;25.87;21.67;49.0;22.55;250.0;18.06;2.83;2.74;356.0;;1858.0;;1858.0;932.0;1611.0;449.0;557.0;187.0;56.0;243.0;;206.0;88.0;1094.0;;413.0;2.0;;430.0;1061.0;880.0;;359.0;12.0;1250.0;2500.0;;;57.0;2230.0;113.0;387.0;5944.0;-0.0;5944.0;;1005.0;185.0;159.0;;-499.0;;-641.0;;-247.0;130.0;-262.0;-275.0;;;28.0;;117.0;-526.0;;-612.0;-11.0;1858.0;2420.0;;1.46;10.71;1.93;1.38;;0.5;5.37;356.0;16.0;0.9;;3815.0;21.7;127.0;689.0;19.9;18.1;2018.0;603.0;1911.0;24.9;21.1;36.1;100.0;57.0;1.459
2008.0;4139.0;1423.0;601.0;402.0;434.0;452.0;334.0;4166.0;5520.0;1413.0;2733.0;2787.0;393.0;-364.0;-258.0;-228.0;29.0;2716.0;34.38;1021.0;754.0;;;;266.0;3737.0;;;167.0;14.52;9.72;32.0;10.48;-18.0;10.91;1.36;1.34;332.0;;1554.0;;1554.0;658.0;1400.0;554.0;758.0;184.0;37.0;222.0;;208.0;167.0;1354.0;;271.0;98.0;;367.0;676.0;907.0;;294.0;120.0;1320.0;2641.0;;;54.0;2381.0;42.0;310.0;5520.0;;5520.0;;452.0;167.0;-48.0;;-434.0;;-123.0;;-142.0;256.0;-364.0;;;;;;16.0;-123.0;-151.0;-0.0;1.0;1554.0;1782.0;;1.4;8.91;0.97;0.06;0.33;0.78;6.0;332.0;23.6;1.1;1.4;2961.0;9.7;119.0;323.0;-4.1;10.9;1970.0;649.0;1993.0;11.0;7.9;16.2;66.5;878.5;1.398
2009.0;2285.0;656.0;26.0;-236.0;-246.0;-216.0;333.0;3936.0;5337.0;1495.0;2796.0;2541.0;140.0;-140.0;-105.0;-103.0;-10.0;1629.0;28.72;893.0;668.0;;;;224.0;2522.0;61.0;71.0;201.0;1.12;-10.34;-9.0;-10.75;-30.0;-9.46;-0.65;-0.65;333.0;;1485.0;;1485.0;571.0;1379.0;500.0;886.0;188.0;26.0;214.0;;191.0;110.0;1401.0;;295.0;;22.0;;1200.0;949.0;;270.0;82.0;1301.0;;;;56.0;2076.0;39.0;369.0;5337.0;;5337.0;;-216.0;201.0;-71.0;19.0;52.0;140.0;-226.0;15.0;21.0;155.0;-150.0;;;;10.0;-0.0;16.0;;-124.0;3.0;2.0;1485.0;1588.0;;1.43;4.79;-0.45;-0.02;0.26;0.32;5.33;333.0;-51.7;-0.7;1.1;1596.0;-10.3;140.0;-151.0;12.0;-9.5;1705.0;663.0;1775.0;-4.0;-3.3;-8.5;157.3;;1.432
2010.0;6031.0;2616.0;1896.0;1673.0;1662.0;1367.0;338.0;6615.0;8269.0;2884.0;4557.0;3711.0;1258.0;-167.0;124.0;1221.0;1085.0;3415.0;43.37;943.0;700.0;;;;242.0;4358.0;20.0;31.0;203.0;31.44;27.74;-11.0;27.56;295.0;22.67;4.08;4.05;335.0;;2609.0;;2609.0;1639.0;2003.0;364.0;997.0;189.0;18.0;207.0;;95.0;354.0;1654.0;;743.0;;82.0;;2141.0;950.0;;208.0;515.0;1673.0;;;;53.0;3166.0;65.0;428.0;8269.0;;8269.0;;1367.0;203.0;38.0;16.0;-454.0;-1002.0;-945.0;469.0;;88.0;-172.0;;;;5.0;-2.0;41.0;;-116.0;201.0;7.0;2609.0;1388.0;;1.34;13.46;3.05;2.42;0.26;0.38;8.28;335.0;10.4;0.5;0.8;4508.0;27.7;151.0;1022.0;17.8;22.7;2789.0;710.0;2774.0;25.9;20.5;36.8;91.5;6.9;1.338
2011.0;7315.0;3171.0;2392.0;2125.0;2134.0;1899.0;330.0;7387.0;9399.0;2891.0;4941.0;4458.0;2680.0;-390.0;-1284.0;1012.0;2291.0;4145.0;43.34;1046.0;764.0;;;;282.0;5191.0;53.0;44.0;214.0;32.69;29.04;10.0;29.17;235.0;25.96;5.9;5.85;328.0;;3536.0;;3536.0;1242.0;2103.0;506.0;1364.0;189.0;11.0;200.0;;50.0;398.0;2012.0;;575.0;3.0;;;2312.0;950.0;;229.0;871.0;2050.0;;;;50.0;4234.0;102.0;73.0;9399.0;;9399.0;;1899.0;214.0;82.0;16.0;370.0;346.0;-358.0;-163.0;-169.0;99.0;-390.0;;;;;-3.0;44.0;-907.0;-223.0;-194.0;5.0;3536.0;2524.0;;1.29;17.24;4.48;5.4;0.53;0.92;10.51;328.0;8.7;0.5;1.4;5651.0;29.0;165.0;1467.0;11.0;26.0;3474.0;734.0;3444.0;29.8;23.2;42.6;88.2;47.4;1.294
2012.0;6243.0;2646.0;1794.0;1526.0;1518.0;1512.0;427.0;7695.0;9777.0;2753.0;4412.0;5366.0;928.0;-1478.0;-720.0;-1272.0;691.0;3597.0;42.38;1119.0;777.0;;;;342.0;4717.0;22.0;30.0;246.0;28.74;24.45;-8.0;24.32;6.0;24.23;3.56;3.54;424.0;;2332.0;1227.0;3559.0;1304.0;2450.0;381.0;1359.0;197.0;13.0;210.0;;52.0;462.0;2083.0;;249.0;5.0;14.0;;2499.0;997.0;;117.0;545.0;1659.0;;;;49.0;5187.0;104.0;25.0;9777.0;;9777.0;;1512.0;246.0;-95.0;25.0;-940.0;326.0;-465.0;-297.0;;181.0;-237.0;-14.0;-1821.0;594.0;-10.0;-4.0;5156.0;-706.0;-249.0;-4916.0;-3.0;2332.0;3604.0;;1.32;11.16;2.7;1.24;0.45;0.42;9.59;424.0;19.2;1.3;0.9;4732.0;24.4;187.0;1146.0;0.4;24.2;3746.0;756.0;4067.0;22.0;15.8;28.2;83.5;-607.6;1.319
2013.0;7210.0;2993.0;1760.0;1440.0;1407.0;1396.0;433.0;9657.0;15826.0;3943.0;6311.0;9515.0;1449.0;-506.0;-155.0;774.0;1154.0;4217.0;41.51;1552.0;1212.0;;;;340.0;5769.0;13.0;38.0;314.0;24.41;19.98;-34.0;19.51;11.0;19.36;3.82;3.78;430.0;;3204.0;935.0;4138.0;1728.0;3289.0;501.0;1674.0;2871.0;959.0;3830.0;;192.0;474.0;6169.0;;860.0;6.0;22.0;;3077.0;1471.0;;501.0;396.0;2368.0;;;;55.0;6016.0;-58.0;3502.0;15826.0;;15826.0;;1396.0;314.0;-31.0;72.0;-552.0;-264.0;-712.0;442.0;;250.0;-295.0;-610.0;-1244.0;1643.0;-5.0;-512.0;44.0;-412.0;-297.0;1022.0;-13.0;3204.0;2430.0;;1.37;12.2;2.36;1.95;0.5;0.5;16.11;430.0;34.8;2.0;0.6;5245.0;20.0;229.0;1015.0;0.8;19.4;4157.0;1070.0;6922.0;12.1;9.1;14.7;78.7;57.7;1.375
2014.0;7084.0;3141.0;1863.0;1551.0;1541.0;1448.0;440.0;8645.0;14763.0;3495.0;5675.0;9088.0;1240.0;-20.0;-1123.0;107.0;803.0;3944.0;44.33;1590.0;1299.0;;;;290.0;5533.0;18.0;14.0;308.0;26.3;21.9;-10.0;21.75;93.0;20.43;3.92;3.91;437.0;;2927.0;405.0;3332.0;1613.0;3085.0;615.0;1751.0;2852.0;876.0;3728.0;;35.0;605.0;6118.0;;600.0;5.0;44.0;;2889.0;1391.0;;287.0;502.0;2180.0;;;;48.0;5623.0;256.0;3160.0;14763.0;;14763.0;;1448.0;308.0;-71.0;77.0;-735.0;-199.0;-355.0;-165.0;;214.0;-437.0;;-611.0;1028.0;-4.0;-5.0;48.0;-847.0;-324.0;5.0;10.0;2927.0;2819.0;;1.21;13.4;2.74;1.52;0.61;0.83;17.19;437.0;33.8;1.9;0.7;5856.0;21.9;255.0;1197.0;6.0;20.4;4257.0;1150.0;7513.0;13.0;10.5;15.9;77.6;139.8;1.21
2015.0;6828.0;3145.0;2004.0;1700.0;1682.0;1506.0;433.0;8371.0;14438.0;3374.0;5328.0;9110.0;2200.0;-1260.0;-906.0;43.0;1795.0;3683.0;46.06;1445.0;1160.0;;;;285.0;5128.0;;;322.0;29.35;24.89;-18.0;24.63;175.0;22.06;3.5;3.49;431.0;;2670.0;1032.0;3702.0;1265.0;2795.0;609.0;1760.0;2850.0;802.0;3652.0;;32.0;624.0;6068.0;;455.0;5.0;4.0;;2915.0;1222.0;;279.0;453.0;1954.0;;;;42.0;5739.0;513.0;2816.0;14438.0;;14438.0;;1506.0;322.0;49.0;64.0;19.0;264.0;-95.0;-84.0;;238.0;-405.0;;-1218.0;364.0;-1.0;-4.0;36.0;-613.0;-328.0;4.0;8.0;2670.0;2628.0;;1.09;14.6;3.22;3.84;0.7;0.87;19.48;431.0;30.7;1.5;0.7;6287.0;24.9;297.0;1387.0;10.4;22.1;4601.0;1125.0;8389.0;13.6;11.6;16.5;78.2;50.5;1.086
2016.0;7143.0;3201.0;2153.0;1743.0;1778.0;1547.0;428.0;8996.0;18089.0;3449.0;7764.0;10324.0;1751.0;-3352.0;2064.0;471.0;1410.0;3943.0;44.81;1458.0;1162.0;;;;295.0;5401.0;;;375.0;30.15;24.4;35.0;24.89;231.0;21.66;3.64;3.62;426.0;;3056.0;1209.0;4265.0;1283.0;2924.0;524.0;1774.0;5124.0;1391.0;6515.0;;37.0;767.0;9092.0;;624.0;260.0;212.0;;2565.0;3229.0;;417.0;669.0;4315.0;;;;41.0;6605.0;632.0;3046.0;18089.0;;18089.0;;1547.0;375.0;-1.0;50.0;-310.0;197.0;-46.0;54.0;;89.0;-341.0;-2777.0;-2665.0;2439.0;-17.0;-5.0;613.0;-421.0;-469.0;2346.0;7.0;3056.0;2585.0;;1.05;15.97;3.46;3.15;1.05;0.76;23.07;426.0;28.6;1.3;1.1;6795.0;24.4;357.0;1472.0;13.0;21.7;5277.0;3072.0;9820.0;10.6;9.8;15.0;69.7;19.6;1.051
2017.0;10860.0;4890.0;3435.0;2994.0;2934.0;2561.0;432.0;10805.0;21828.0;4009.0;9021.0;12807.0;2158.0;-1451.0;-1450.0;-777.0;1728.0;5969.0;45.03;1896.0;1511.0;;;;385.0;7865.0;;;501.0;31.63;27.57;-60.0;27.02;373.0;23.59;5.91;5.89;430.0;;2710.0;1235.0;3945.0;2358.0;3549.0;953.0;1920.0;5448.0;1399.0;6846.0;1178.0;38.0;1041.0;11024.0;;1004.0;30.0;182.0;;2974.0;3599.0;;393.0;1020.0;5012.0;;;;47.0;8651.0;302.0;3808.0;21828.0;;21828.0;;2561.0;501.0;-9.0;64.0;-1127.0;-1370.0;-285.0;320.0;-182.0;168.0;-429.0;-1223.0;-1322.0;1500.0;2.0;-292.0;61.0;-600.0;-620.0;;-34.0;2710.0;3487.0;;1.2;21.06;4.97;3.35;1.2;0.83;24.84;430.0;29.3;1.2;0.8;9053.0;27.6;418.0;2135.0;12.7;23.6;5665.0;3000.0;10676.0;14.4;13.4;20.0;75.8;67.1;1.2
2018.0;12552.0;5768.0;3901.0;3401.0;3368.0;2965.0;426.0;12078.0;23095.0;4349.0;9744.0;13351.0;3524.0;-564.0;-1978.0;989.0;2825.0;6784.0;45.95;2367.0;1807.0;;;;560.0;9151.0;15.0;48.0;485.0;31.08;27.1;-32.0;26.84;403.0;23.62;6.81;6.79;425.0;;3580.0;1047.0;4627.0;2754.0;3945.0;753.0;1981.0;5208.0;1266.0;6474.0;1050.0;271.0;1240.0;11017.0;;1106.0;;216.0;1983.0;1261.0;3471.0;1404.0;288.0;231.0;5395.0;;;;44.0;10549.0;327.0;2431.0;23095.0;;23095.0;;2965.0;485.0;-274.0;53.0;-68.0;231.0;-591.0;112.0;1134.0;363.0;-699.0;;-1056.0;1186.0;-36.0;-3.0;25.0;-1315.0;-685.0;;6.0;3580.0;2591.0;;1.15;25.76;6.08;5.8;1.41;1.43;27.4;425.0;31.3;1.3;0.7;10944.0;27.1;423.0;2585.0;12.0;23.6;6740.0;3027.0;11641.0;16.0;14.8;22.2;76.9;69.9;1.147
2019.0;13250.0;5919.0;3644.0;3128.0;3100.0;2886.0;422.0;13599.0;25368.0;5262.0;11252.0;14116.0;3673.0;-1298.0;-1919.0;461.0;2680.0;7332.0;44.67;2790.0;2207.0;;;;583.0;10122.0;13.0;41.0;503.0;27.5;23.61;-28.0;23.4;215.0;21.78;6.87;6.86;421.0;;3960.0;1329.0;5289.0;3195.0;4270.0;844.0;2604.0;5091.0;1238.0;6329.0;934.0;499.0;1403.0;11769.0;;1191.0;;74.0;2832.0;1239.0;3484.0;1973.0;263.0;270.0;5990.0;;;;43.0;10676.0;311.0;3085.0;25368.0;;25368.0;;2886.0;503.0;-265.0;84.0;125.0;-286.0;-454.0;-14.0;1116.0;341.0;-993.0;;-1448.0;1142.0;-133.0;-4.0;30.0;-460.0;-1486.0;;5.0;3960.0;3499.0;;1.12;28.09;6.12;5.68;3.15;2.11;29.92;421.0;35.5;1.5;1.5;11820.0;23.6;449.0;2574.0;6.9;21.8;7437.0;3108.0;12592.0;14.5;12.4;20.4;48.5;71.5;1.121
2020.0;17072.0;8301.0;5666.0;4948.0;4905.0;4340.0;419.0;19455.0;33302.0;8065.0;16368.0;16934.0;5652.0;-1651.0;-920.0;3074.0;4429.0;8771.0;48.63;3353.0;2688.0;;;;665.0;12124.0;10.0;53.0;599.0;33.19;28.98;-43.0;28.73;674.0;25.42;10.37;10.36;418.0;;7388.0;1590.0;8979.0;4070.0;5581.0;826.0;3438.0;5654.0;1281.0;6935.0;1002.0;820.0;1651.0;13846.0;;1683.0;19.0;134.0;4829.0;1534.0;5695.0;2003.0;291.0;314.0;8303.0;;;;46.0;13106.0;219.0;3562.0;33302.0;;33302.0;;4340.0;599.0;-258.0;66.0;649.0;620.0;-863.0;408.0;1892.0;255.0;-1222.0;-272.0;-1802.0;1660.0;-62.0;-4.0;46.0;-1475.0;-1302.0;1815.0;-6.0;7388.0;4314.0;;1.22;33.42;8.5;8.67;2.55;2.39;33.15;418.0;40.5;1.1;0.7;13979.0;29.0;491.0;3554.0;13.7;25.4;9327.0;4663.0;13865.0;17.3;15.2;25.6;70.0;61.7;1.221
