;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2008.0;555.0;249.0;201.0;158.0;142.0;133.0;138.0;65.0;1741.0;136.0;1015.0;726.0;181.0;-151.0;-33.0;-3.0;-3.0;306.0;44.9;91.0;;;;;91.0;397.0;;;59.0;36.31;28.49;-16.0;25.62;9.0;23.97;0.99;0.98;133.0;;11.0;;11.0;54.0;;;1385.0;291.0;;291.0;;;;1676.0;;54.0;67.0;;;14.0;717.0;;81.0;81.0;879.0;;;;;-375.0;-9.0;;1741.0;;1741.0;;133.0;59.0;9.0;;9.0;;;;9.0;-30.0;-184.0;;;;34.0;;18.0;;-162.0;111.0;;11.0;14.0;;0.82;5.06;1.21;-0.03;1.48;1.68;6.62;133.0;;;;675.0;28.5;72.0;162.0;6.4;24.0;-87.0;873.0;883.0;8.3;8.2;18.3;-21.9;-4292.7;0.822
2009.0;772.0;322.0;266.0;200.0;150.0;154.0;154.0;143.0;2454.0;259.0;1380.0;1074.0;214.0;-454.0;279.0;38.0;77.0;450.0;41.67;115.0;;;;;115.0;565.0;;49.0;66.0;34.48;25.88;-49.0;19.49;-4.0;19.97;1.04;1.02;149.0;;;;;79.0;13.0;51.0;1950.0;273.0;87.0;360.0;;;;2311.0;;;184.0;;;75.0;1025.0;;91.0;5.0;1121.0;;;;1579.0;-501.0;-4.0;;2454.0;;2454.0;;154.0;66.0;-4.0;0.0;-4.0;;;;;-0.0;-137.0;;;;-454.0;-268.0;136.0;;;411.0;;51.0;13.0;;0.95;5.45;1.09;0.54;;0.97;7.58;149.0;;;;812.0;25.9;70.0;162.0;-2.4;20.0;-122.0;1078.0;1129.0;9.3;8.1;14.4;100.0;-176.5;0.951
2010.0;1258.0;361.0;310.0;243.0;182.0;187.0;164.0;258.0;2814.0;129.0;1631.0;1183.0;256.0;-188.0;4.0;72.0;57.0;898.0;28.66;111.0;;;;;111.0;1009.0;;60.0;67.0;24.6;19.27;-60.0;14.48;-5.0;14.88;1.14;1.14;163.0;;;;;106.0;26.0;126.0;2178.0;288.0;90.0;378.0;;;;2556.0;;99.0;8.0;;;22.0;1401.0;;91.0;9.0;1501.0;;;;1788.0;-597.0;-7.0;;2814.0;;2814.0;;187.0;67.0;;0.0;1.0;;;;;0.0;-199.0;;;;-188.0;-158.0;86.0;;-255.0;330.0;;126.0;54.0;;1.0;7.69;1.14;0.35;1.56;1.22;7.23;163.0;18.6;0.9;7.3;1255.0;19.3;67.0;187.0;-2.7;14.9;128.0;1398.0;1180.0;9.3;8.6;15.8;-36.1;297.5;1.003
2011.0;1644.0;338.0;356.0;276.0;195.0;162.0;168.0;172.0;3275.0;508.0;2332.0;943.0;282.0;-470.0;64.0;-124.0;-189.0;1306.0;20.56;62.0;;;;;62.0;1369.0;6.0;86.0;69.0;21.64;16.77;-81.0;11.85;38.0;9.88;0.97;0.97;167.0;;;;;145.0;22.0;5.0;2693.0;218.0;21.0;239.0;158.0;;12.0;3102.0;;163.0;318.0;;;26.0;1276.0;2.0;105.0;441.0;1824.0;;;;1777.0;-819.0;-15.0;;3275.0;;3275.0;;162.0;69.0;;;-18.0;-28.0;;;;69.0;-470.0;;;;-470.0;-86.0;;-235.0;-21.0;407.0;;-1.0;123.0;;0.98;10.01;0.99;-1.15;0.13;2.87;5.74;167.0;25.1;1.5;0.5;1677.0;16.8;70.0;166.0;19.6;9.9;-342.0;1301.0;962.0;8.3;8.8;17.2;86.9;-135.6;0.981
2012.0;3450.0;542.0;605.0;419.0;303.0;226.0;259.0;478.0;8332.0;415.0;4028.0;4299.0;362.0;-550.0;216.0;28.0;-188.0;2908.0;15.72;98.0;;98.0;98.0;;;3006.0;1.0;123.0;181.0;17.54;12.15;-116.0;8.79;76.0;6.56;0.88;0.88;259.0;;28.0;;28.0;323.0;109.0;18.0;5048.0;1989.0;651.0;2640.0;162.0;8.0;-5.0;7854.0;;304.0;12.0;;;99.0;2560.0;3.0;588.0;462.0;3613.0;;;;5360.0;-1035.0;-26.0;;8327.0;5.0;8332.0;;226.0;181.0;76.0;17.0;-111.0;6.0;;;-111.0;-28.0;-550.0;;;;-550.0;-62.0;;;-182.0;460.0;;28.0;-1.0;;1.01;13.24;0.87;-0.72;0.7;2.11;16.5;259.0;31.8;2.1;2.5;3427.0;12.2;179.0;225.0;25.0;6.6;63.0;2543.0;4270.0;4.0;5.1;5.3;19.4;-96.9;1.007
2013.0;4730.0;746.0;726.0;621.0;465.0;330.0;308.0;610.0;8605.0;770.0;3738.0;4863.0;613.0;-810.0;219.0;23.0;-216.0;3984.0;15.78;124.0;;124.0;124.0;;;4108.0;5.0;100.0;161.0;15.34;13.13;-156.0;9.83;135.0;6.99;1.05;1.05;307.0;;48.0;;48.0;394.0;150.0;18.0;5412.0;1851.0;563.0;2413.0;155.0;14.0;;7995.0;;338.0;247.0;36.0;;185.0;1895.0;;658.0;415.0;2968.0;;;368.0;5621.0;-1119.0;-8.0;;8601.0;5.0;8605.0;;330.0;161.0;99.0;32.0;-71.0;;;;-71.0;61.0;-828.0;;-12.0;;-797.0;-611.0;325.0;;-208.0;714.0;;48.0;25.0;;0.94;16.36;1.14;-0.75;0.72;2.86;16.82;307.0;27.4;1.6;2.3;5025.0;13.1;171.0;351.0;28.9;7.0;-170.0;2013.0;5166.0;5.1;6.6;6.8;37.0;54.1;0.941
2014.0;5222.0;754.0;753.0;604.0;492.0;330.0;328.0;592.0;9690.0;607.0;4238.0;5451.0;688.0;-1581.0;894.0;2.0;-527.0;4468.0;14.43;150.0;;134.0;134.0;;15.0;4618.0;4.0;85.0;194.0;14.42;11.57;-112.0;9.42;144.0;6.31;0.92;0.91;326.0;;46.0;;46.0;369.0;118.0;59.0;6505.0;1798.0;646.0;2444.0;132.0;16.0;1.0;9098.0;;382.0;3.0;50.0;;221.0;2458.0;38.0;682.0;453.0;3632.0;;;757.0;5916.0;-1205.0;-17.0;;9690.0;;9690.0;;330.0;194.0;144.0;34.0;-28.0;;;;-28.0;15.0;-1215.0;;;;-1581.0;-262.0;;;-231.0;1387.0;;46.0;44.0;;0.86;18.62;1.17;-1.88;0.83;4.33;19.44;326.0;33.1;1.8;2.1;6069.0;11.6;226.0;383.0;29.2;6.3;-17.0;2857.0;6336.0;4.4;5.8;6.0;29.8;-44.0;0.86
2015.0;3348.0;626.0;709.0;495.0;444.0;293.0;348.0;488.0;9345.0;462.0;3982.0;5363.0;579.0;-1371.0;774.0;-18.0;-730.0;2723.0;18.68;131.0;;113.0;113.0;;17.0;2853.0;;82.0;190.0;21.17;14.78;-51.0;13.25;144.0;8.76;0.74;0.74;347.0;;20.0;;20.0;356.0;87.0;25.0;6685.0;1515.0;524.0;2039.0;105.0;20.0;8.0;8857.0;;269.0;4.0;;;189.0;2397.0;61.0;697.0;366.0;3520.0;;;795.0;5773.0;-1206.0;2.0;;9345.0;;9345.0;;293.0;190.0;144.0;18.0;-8.0;;;;-8.0;-59.0;-1308.0;;;;-1371.0;-911.0;332.0;;-212.0;1565.0;;20.0;38.0;;0.72;13.36;1.17;-2.91;0.85;5.22;21.39;347.0;25.1;1.3;2.9;4635.0;14.8;263.0;406.0;32.4;8.8;37.0;3318.0;7424.0;3.9;5.6;5.5;27.6;16.4;0.722
2016.0;3174.0;745.0;789.0;601.0;487.0;347.0;389.0;503.0;11177.0;584.0;5002.0;6175.0;802.0;-1701.0;905.0;5.0;-497.0;2429.0;23.47;144.0;;145.0;145.0;;-1.0;2574.0;;83.0;218.0;24.85;18.92;-114.0;15.33;141.0;10.93;0.76;0.75;388.0;;26.0;;26.0;324.0;135.0;19.0;8434.0;1561.0;549.0;2109.0;100.0;23.0;8.0;10674.0;;354.0;4.0;4.0;;226.0;3085.0;64.0;827.0;442.0;4418.0;;;1123.0;6556.0;-1496.0;-8.0;;11177.0;;11177.0;;347.0;218.0;141.0;34.0;-27.0;;;;-27.0;89.0;-1299.0;;;;-1701.0;-248.0;257.0;;-261.0;1157.0;;26.0;21.0;;0.74;10.99;1.2;-1.72;0.9;4.5;21.38;388.0;23.4;1.1;3.2;4265.0;18.9;293.0;466.0;28.9;10.9;-109.0;4145.0;8296.0;3.8;5.1;5.6;24.7;-0.9;0.744
2017.0;4298.0;1178.0;1270.0;968.0;821.0;708.0;432.0;812.0;20320.0;908.0;9313.0;10959.0;1203.0;-2648.0;1673.0;227.0;-259.0;3120.0;27.4;210.0;;188.0;188.0;;22.0;3330.0;;145.0;304.0;29.55;22.52;-147.0;19.1;113.0;16.48;1.5;1.49;426.0;;255.0;;255.0;407.0;134.0;17.0;10766.0;3077.0;670.0;3747.0;4951.0;;44.0;19508.0;;370.0;203.0;2.0;;335.0;5802.0;108.0;1888.0;606.0;8405.0;;;1927.0;10688.0;-1649.0;-6.0;;20272.0;48.0;20320.0;;708.0;304.0;113.0;58.0;-14.0;;;;-14.0;34.0;-1462.0;;;;-2648.0;-1017.0;;;-621.0;3310.0;;255.0;28.0;;0.79;12.69;2.09;-0.77;1.83;4.32;32.37;426.0;15.8;0.7;5.6;5408.0;22.5;382.0;891.0;13.7;16.5;-120.0;7300.0;13789.0;4.3;4.8;6.5;12.3;-239.6;0.795
2018.0;5390.0;1706.0;1793.0;1482.0;1277.0;937.0;509.0;743.0;19550.0;1092.0;8989.0;10517.0;1654.0;-961.0;-826.0;-120.0;755.0;3684.0;31.66;224.0;;205.0;205.0;;20.0;3908.0;;210.0;306.0;33.26;27.49;-205.0;23.7;340.0;17.39;1.67;1.67;505.0;;115.0;;115.0;431.0;145.0;51.0;10800.0;2843.0;389.0;3233.0;4669.0;;106.0;18807.0;;381.0;352.0;49.0;27.0;333.0;5174.0;96.0;2034.0;592.0;7897.0;;;1777.0;10017.0;-1509.0;232.0;;19506.0;44.0;19550.0;;937.0;306.0;340.0;46.0;-53.0;;;;-53.0;78.0;-899.0;;;;-961.0;-1465.0;;;-914.0;1554.0;12.0;115.0;235.0;;0.73;14.56;2.53;2.04;2.47;2.43;28.4;505.0;13.2;0.5;7.4;7351.0;27.5;417.0;1278.0;26.6;17.4;-477.0;7057.0;14344.0;5.9;7.6;8.9;2.4;121.1;0.733
2019.0;5567.0;1873.0;1817.0;1403.0;1177.0;1149.0;563.0;760.0;25528.0;1122.0;12615.0;12867.0;1950.0;-3011.0;1040.0;-22.0;683.0;3694.0;33.65;239.0;;228.0;228.0;;12.0;3933.0;1.0;247.0;393.0;32.64;25.2;-226.0;21.13;28.0;20.64;2.05;2.04;561.0;;99.0;;99.0;514.0;97.0;50.0;15090.0;3607.0;1344.0;4950.0;4585.0;;143.0;24768.0;;552.0;143.0;79.0;30.0;397.0;8304.0;148.0;2238.0;803.0;11493.0;;631.0;2276.0;11965.0;-1450.0;75.0;;25482.0;46.0;25528.0;;1149.0;393.0;28.0;51.0;59.0;;;;59.0;270.0;-1267.0;;;;-3011.0;-1489.0;;;-1019.0;3548.0;-1.0;99.0;121.0;;0.77;12.89;2.66;1.58;2.36;2.93;29.79;561.0;13.6;0.6;6.5;7230.0;25.2;511.0;1492.0;2.4;20.6;-470.0;10785.0;16710.0;5.7;5.6;8.9;11.3;149.2;0.77
2020.0;4869.0;1576.0;550.0;3.0;-327.0;-248.0;550.0;776.0;24665.0;1398.0;12876.0;11741.0;1768.0;-1164.0;-635.0;-38.0;960.0;3293.0;32.38;179.0;;193.0;193.0;;-14.0;3472.0;;327.0;550.0;11.29;0.06;-330.0;-6.71;-79.0;-5.1;-0.68;-0.68;550.0;;64.0;;64.0;501.0;174.0;38.0;15074.0;3685.0;1292.0;4978.0;3436.0;253.0;148.0;23888.0;;341.0;549.0;44.0;49.0;460.0;8598.0;181.0;2296.0;404.0;11478.0;;608.0;2313.0;12282.0;-2855.0;2.0;;24618.0;47.0;24665.0;;-248.0;550.0;-79.0;22.0;-74.0;;;;-74.0;1597.0;-808.0;;;;-1164.0;-1975.0;;;-1201.0;2541.0;-6.0;64.0;101.0;;0.79;11.28;-0.57;2.22;2.78;1.87;27.19;550.0;-45.3;-1.2;10.7;6202.0;0.1;700.0;-316.0;24.0;-5.1;-792.0;10951.0;14955.0;;;-2.1;584.2;;0.785
2021.0;6827.0;2095.0;2238.0;1674.0;1318.0;983.0;550.0;985.0;24891.0;1891.0;13526.0;11318.0;2097.0;-822.0;-1318.0;-30.0;1576.0;4732.0;30.68;46.0;;242.0;242.0;;-196.0;4778.0;;348.0;572.0;32.78;24.52;-356.0;19.3;335.0;14.4;1.79;1.79;550.0;;34.0;;34.0;617.0;298.0;36.0;14856.0;3714.0;1223.0;4936.0;3657.0;203.0;253.0;23906.0;;516.0;861.0;;56.0;458.0;8605.0;174.0;2383.0;473.0;11634.0;;572.0;1992.0;12406.0;-3102.0;22.0;;24844.0;47.0;24891.0;;983.0;572.0;335.0;79.0;-79.0;;;;-79.0;207.0;-521.0;-298.0;;;-525.0;-1037.0;;-346.0;-1204.0;1268.0;13.0;34.0;64.0;;0.79;15.69;2.26;3.62;2.77;1.2;26.01;550.0;13.5;0.4;9.1;8627.0;24.5;723.0;1242.0;25.4;14.4;-1145.0;10874.0;14303.0;5.4;6.7;8.7;-22.5;98.3;0.791
