;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2007.0;12587.0;9000.0;5691.0;2346.0;2707.0;2617.0;1078.0;2189.0;36240.0;3576.0;22873.0;13368.0;5839.0;-6563.0;722.0;-2.0;-648.0;3588.0;71.5;6584.0;;;;;6584.0;10172.0;;277.0;2873.0;45.21;18.64;361.0;21.5;-77.0;20.79;2.43;2.43;1078.0;;21.0;;21.0;1667.0;;500.0;34021.0;;;;;;31.0;34052.0;;381.0;;;;3195.0;10978.0;;6752.0;1567.0;19297.0;;;;;10612.0;72.0;;36240.0;;36240.0;;2617.0;2873.0;-457.0;;-348.0;;;;178.0;1154.0;-6487.0;;;;-76.0;;21.0;;-178.0;879.0;;21.0;23.0;;1.0;11.64;2.42;-0.6;0.16;6.0;12.36;1078.0;13.3;0.8;0.5;12543.0;18.6;2863.0;2608.0;-2.8;20.8;-1382.0;10940.0;13321.0;8.9;7.8;19.6;93.2;-24.3;1.004
2008.0;13291.0;8028.0;8139.0;5513.0;5975.0;4097.0;1081.0;2788.0;35050.0;2811.0;19950.0;15100.0;5561.0;-5899.0;342.0;5.0;-548.0;5262.0;60.41;2500.0;;;;;2500.0;7762.0;;105.0;2205.0;61.24;41.48;462.0;44.95;1732.0;30.83;3.79;3.79;1081.0;;22.0;;22.0;1244.0;;1522.0;32022.0;;;;;;240.0;32262.0;;314.0;345.0;;;2151.0;10351.0;;5864.0;924.0;17139.0;34279.0;;;;12609.0;216.0;;35050.0;;35050.0;;4097.0;2205.0;1321.0;;-155.0;;;;-230.0;-1908.0;-6109.0;;;;210.0;;15.0;;-171.0;498.0;;22.0;17.0;;0.82;14.96;4.61;-0.62;0.19;6.87;16.99;1081.0;7.7;0.4;0.5;16173.0;41.5;2683.0;4985.0;29.0;30.8;-28.0;12596.0;18374.0;13.1;16.9;27.1;95.8;-28.4;0.822
2009.0;10532.0;5644.0;4847.0;;1878.0;1502.0;1084.0;1798.0;39002.0;2286.0;20533.0;18468.0;5525.0;-3383.0;-2156.0;-13.0;2688.0;4888.0;53.59;3291.0;;1211.0;1211.0;;2080.0;8179.0;;390.0;2680.0;46.02;;-475.0;17.83;275.0;14.26;1.39;1.39;1084.0;;12.0;;12.0;1091.0;555.0;139.0;37187.0;;;;;;17.0;37204.0;;228.0;611.0;;;1447.0;9182.0;;7308.0;1757.0;18247.0;;;;;15873.0;-99.0;;39002.0;;39002.0;;1502.0;2680.0;-94.0;337.0;-223.0;;;;;1323.0;-2838.0;;;;-545.0;-1954.0;23.0;;-214.0;-11.0;;12.0;26.0;;0.95;10.22;1.46;2.61;0.21;2.75;17.92;1084.0;18.4;0.3;0.8;11078.0;;2819.0;1580.0;14.6;14.3;-514.0;9658.0;19426.0;5.0;5.6;8.1;85.8;7.1;0.951
2010.0;14361.0;7692.0;7383.0;3032.0;2886.0;1702.0;1088.0;2178.0;42784.0;3165.0;21743.0;21042.0;6301.0;-5212.0;-1080.0;9.0;952.0;6669.0;53.56;4552.0;;505.0;505.0;;4047.0;11221.0;;450.0;4047.0;51.41;21.11;-146.0;20.09;1184.0;11.85;1.56;1.56;1088.0;;22.0;;22.0;1485.0;612.0;59.0;40581.0;;;;;;25.0;40606.0;;275.0;721.0;;;2169.0;8522.0;;7920.0;2136.0;18578.0;;;;3155.0;18054.0;-167.0;;42784.0;;42784.0;;1702.0;4047.0;365.0;295.0;149.0;;;;;-257.0;-5349.0;;;;137.0;-874.0;170.0;-68.0;-303.0;-5.0;;22.0;13.0;;1.0;13.16;1.56;0.87;0.28;4.9;19.29;1088.0;23.0;1.1;0.8;14322.0;21.1;4036.0;1697.0;41.0;11.8;-984.0;8499.0;20985.0;5.0;7.8;8.1;82.2;21.1;1.003
2011.0;15208.0;7644.0;7735.0;;3835.0;2592.0;1103.0;2727.0;46366.0;3956.0;23909.0;22456.0;6123.0;-5848.0;-263.0;12.0;41.0;7564.0;50.26;3792.0;;130.0;130.0;;3662.0;11357.0;;366.0;3534.0;50.86;;-17.0;25.21;1243.0;17.04;2.36;2.35;1096.0;;33.0;;33.0;2037.0;539.0;118.0;40828.0;;;;;;2811.0;43638.0;;516.0;352.0;340.0;;3088.0;8054.0;;8062.0;3837.0;19953.0;;;;;18991.0;25.0;;46366.0;;46366.0;;2592.0;3534.0;399.0;-100.0;-35.0;;;;;-268.0;-6081.0;;-315.0;;548.0;-635.0;;-102.0;-371.0;844.0;;33.0;22.0;;0.98;14.15;2.41;0.04;0.35;5.66;20.9;1096.0;16.8;1.0;0.9;15507.0;;3604.0;2643.0;32.4;17.0;-1253.0;8212.0;22898.0;6.7;9.1;11.5;85.7;1147.6;0.981
2012.0;16304.0;3282.0;7352.0;;2626.0;1905.0;1100.0;1927.0;49308.0;4003.0;24862.0;24446.0;6251.0;-5967.0;-281.0;3.0;106.0;13022.0;20.13;208.0;;56.0;56.0;;152.0;13230.0;1.0;368.0;4357.0;45.09;;-447.0;16.11;722.0;11.68;1.73;1.73;1097.0;;37.0;;37.0;1205.0;558.0;127.0;46951.0;;;;312.0;;118.0;47381.0;;468.0;803.0;287.0;;2731.0;7991.0;;8229.0;4640.0;20860.0;;;;3734.0;20653.0;58.0;;49308.0;;49308.0;;1905.0;4357.0;-30.0;-215.0;450.0;;;;;-215.0;-6145.0;;;;178.0;;195.0;-320.0;-447.0;291.0;;37.0;34.0;;1.01;14.76;1.72;0.1;0.4;5.56;22.13;1097.0;18.4;1.2;1.3;16195.0;;4328.0;1892.0;27.5;11.7;-2062.0;7938.0;24283.0;4.8;6.1;7.8;76.5;541.0;1.007
2013.0;16892.0;3581.0;7683.0;;2858.0;2137.0;1091.0;2086.0;48716.0;4927.0;24457.0;24259.0;6794.0;-6595.0;-219.0;-20.0;142.0;13311.0;21.2;603.0;;442.0;442.0;;161.0;13914.0;1.0;265.0;4560.0;45.48;;-120.0;16.92;721.0;12.65;1.96;1.96;1089.0;;15.0;;15.0;1343.0;595.0;133.0;46214.0;;;;288.0;;128.0;46630.0;;600.0;1359.0;338.0;;2968.0;7735.0;;7703.0;4093.0;19530.0;;;;3628.0;20592.0;40.0;;48716.0;;48716.0;;2137.0;4560.0;84.0;127.0;-31.0;;;;;-82.0;-6652.0;;;;341.0;-375.0;122.0;-301.0;-492.0;826.0;;15.0;35.0;;0.94;16.48;2.09;0.14;0.48;6.49;23.67;1089.0;14.8;0.9;1.6;17945.0;;4844.0;2270.0;25.2;12.6;-3018.0;8217.0;25772.0;5.3;6.4;8.8;77.0;472.2;0.941
2014.0;18327.0;4720.0;8932.0;;4442.0;3381.0;1097.0;3002.0;51796.0;4424.0;26938.0;24858.0;7278.0;-9617.0;2346.0;8.0;-2529.0;13607.0;25.75;539.0;;373.0;373.0;;166.0;14146.0;7.0;291.0;4199.0;48.73;;261.0;24.24;1062.0;18.45;3.1;3.08;1092.0;;22.0;;22.0;1821.0;572.0;587.0;48214.0;;;;;;580.0;48794.0;;485.0;843.0;;;3096.0;11204.0;;7718.0;3592.0;22514.0;;;;3813.0;21001.0;44.0;;51796.0;;51796.0;;3381.0;4199.0;694.0;57.0;-640.0;;;;;-412.0;-9807.0;;;;-9617.0;;420.0;-390.0;-822.0;3138.0;;22.0;14.0;;0.86;19.51;3.6;-2.69;0.87;10.44;26.46;1092.0;10.6;0.6;2.3;21301.0;;4880.0;3929.0;23.9;18.4;-1653.0;13022.0;28891.0;7.6;9.1;13.6;75.7;-31.3;0.86
2015.0;9512.0;-163.0;3749.0;;-482.0;-460.0;1094.0;2932.0;42820.0;3319.0;23040.0;19780.0;4069.0;-3948.0;-89.0;32.0;841.0;9674.0;-1.71;373.0;;249.0;249.0;;125.0;10048.0;38.0;270.0;3961.0;39.42;;54.0;-5.07;-22.0;-4.84;-0.42;-0.42;1094.0;;50.0;704.0;753.0;1412.0;379.0;388.0;39054.0;;;;;;834.0;39888.0;;412.0;1249.0;;;1658.0;10883.0;;6750.0;2088.0;19721.0;;;;3280.0;16445.0;54.0;;42820.0;;42820.0;;-460.0;3961.0;191.0;-33.0;173.0;;;;;238.0;-3228.0;;;;-3948.0;;66.0;;-904.0;749.0;;50.0;18.0;;0.72;12.04;-0.58;1.06;1.14;4.08;25.03;1094.0;-45.7;-2.3;4.3;13167.0;;5483.0;-637.0;4.5;-4.8;-536.0;15065.0;27381.0;-0.5;-0.5;-2.3;296.4;;0.722
2016.0;8260.0;-325.0;3145.0;;-791.0;-152.0;1100.0;3227.0;43652.0;3790.0;24101.0;19551.0;2569.0;-2837.0;229.0;-39.0;-257.0;8586.0;-3.94;627.0;;521.0;521.0;;106.0;9212.0;36.0;321.0;3616.0;38.08;;161.0;-9.58;-639.0;-1.84;-0.14;-0.14;1100.0;;13.0;680.0;692.0;1701.0;513.0;322.0;39665.0;;;;;;759.0;40424.0;;443.0;1349.0;;;1998.0;11159.0;;6753.0;2399.0;20311.0;;;;3477.0;16022.0;52.0;;43652.0;;43652.0;;-152.0;3616.0;-179.0;264.0;-403.0;;;;;-576.0;-2826.0;;;;-2837.0;-621.0;416.0;;-564.0;997.0;;13.0;51.0;;0.74;10.08;-0.19;-0.31;0.69;3.45;23.87;1100.0;-153.2;-6.9;2.4;11098.0;;4858.0;-204.0;80.8;-1.8;-756.0;14993.0;26267.0;-0.2;-1.1;-0.8;471.6;;0.744
2017.0;14043.0;2346.0;6984.0;;2283.0;1905.0;1183.0;3892.0;58709.0;4976.0;33552.0;25158.0;5772.0;-10413.0;4737.0;95.0;2038.0;11697.0;16.71;490.0;;360.0;360.0;;130.0;12187.0;77.0;579.0;4122.0;49.73;;428.0;16.26;378.0;13.57;1.62;1.61;1175.0;;109.0;710.0;819.0;2161.0;711.0;202.0;53889.0;;;;;;928.0;54817.0;;616.0;1492.0;;;2868.0;16358.0;;8723.0;3495.0;28575.0;;;;7240.0;17972.0;-54.0;;58709.0;;58709.0;;1905.0;4122.0;509.0;107.0;238.0;;;;;-1108.0;-3734.0;-6859.0;;;-3554.0;;;;-995.0;5732.0;;109.0;14.0;;0.79;15.04;2.04;2.18;1.07;4.0;26.94;1175.0;15.6;0.7;3.4;17669.0;;5186.0;2397.0;16.6;13.6;-1364.0;20581.0;31653.0;4.4;4.9;7.6;47.8;48.8;0.795
2018.0;16337.0;3822.0;6951.0;;2582.0;1900.0;1224.0;2214.0;52467.0;3491.0;29024.0;23443.0;7421.0;-3530.0;-3917.0;-26.0;4165.0;12515.0;23.4;268.0;;131.0;131.0;;136.0;12783.0;43.0;585.0;3784.0;42.55;;-972.0;15.81;683.0;11.63;1.56;1.55;1219.0;;74.0;384.0;458.0;842.0;700.0;214.0;49268.0;;;;210.0;;774.0;50253.0;;571.0;837.0;111.0;;2084.0;14284.0;;8396.0;2852.0;25532.0;;;;6836.0;16518.0;89.0;;52467.0;;52467.0;;1900.0;3784.0;408.0;-107.0;987.0;;;;;449.0;-3256.0;;;;-3530.0;;;-940.0;-1145.0;-1832.0;;74.0;100.0;;0.73;18.28;2.13;4.66;1.28;3.64;26.23;1219.0;15.2;0.6;4.0;22282.0;;5161.0;2591.0;26.4;11.6;-1742.0;19482.0;31974.0;4.8;6.0;8.1;39.7;50.1;0.733
2019.0;18783.0;4889.0;8789.0;;3816.0;4170.0;1193.0;3455.0;60153.0;5110.0;33210.0;26943.0;6798.0;-5586.0;-1183.0;29.0;4020.0;13895.0;26.03;583.0;;437.0;437.0;;146.0;14478.0;59.0;702.0;4270.0;46.79;;-490.0;20.32;-354.0;22.2;3.5;3.5;1191.0;;107.0;377.0;484.0;1908.0;887.0;176.0;55756.0;;;;;;942.0;56698.0;;628.0;2020.0;;;2462.0;15708.0;;8115.0;4277.0;28100.0;;1572.0;;7340.0;19576.0;26.0;;60153.0;;60153.0;;4170.0;4270.0;-688.0;172.0;-795.0;;;;;-330.0;-2778.0;-2627.0;;;-2903.0;-182.0;;-725.0;-1342.0;1066.0;;107.0;78.0;;0.77;20.48;4.55;4.38;1.46;3.03;29.38;1191.0;5.9;0.2;5.4;24394.0;;5546.0;5416.0;-9.3;22.2;-2150.0;20400.0;34991.0;9.0;7.5;15.5;67.8;51.4;0.77
2020.0;13732.0;54.0;4711.0;;-685.0;-342.0;1182.0;3424.0;59099.0;3987.0;33678.0;25422.0;3701.0;-2213.0;-1452.0;35.0;1691.0;13678.0;0.39;404.0;;243.0;243.0;;161.0;14082.0;57.0;650.0;4747.0;34.31;;-336.0;-4.99;-344.0;-2.49;-0.29;-0.29;1182.0;;144.0;239.0;384.0;1962.0;832.0;246.0;54826.0;;;;;;849.0;55675.0;;524.0;1054.0;;;2409.0;15788.0;;7964.0;5938.0;29691.0;;1475.0;;7542.0;17874.0;6.0;;59099.0;;59099.0;;-342.0;4747.0;-142.0;-64.0;-130.0;;;;;-367.0;-2010.0;;;;-2209.0;-1352.0;;-213.0;-1531.0;1643.0;;144.0;109.0;;0.79;14.8;-0.37;1.82;1.65;2.17;27.4;1182.0;-54.8;-1.4;8.2;17491.0;;6046.0;-435.0;50.2;-2.5;-717.0;20110.0;32380.0;-0.0;-0.1;-1.3;548.3;;0.785
