;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CNY/USD)
2009.0;149324.0;77177.0;34338.0;21015.0;20515.0;15146.0;1846.0;43127.0;212467.0;56923.0;79489.0;124118.0;38379.0;-38303.0;7776.0;7878.0;133.0;72147.0;51.68;56162.0;;19250.0;19250.0;;36912.0;128309.0;214.0;772.0;13516.0;23.0;14.07;-500.0;13.74;4904.0;10.14;8.2;8.2;1846.0;;12735.0;4.0;12739.0;4842.0;16815.0;8731.0;157556.0;;2639.0;2639.0;4478.0;42.0;4624.0;169340.0;;9206.0;21807.0;5122.0;3105.0;22806.0;19077.0;;3142.0;347.0;22566.0;;6555.0;;26813.0;62126.0;-92818.0;127998.0;203607.0;8860.0;212467.0;;15146.0;13516.0;;;5543.0;;-2936.0;;;4174.0;-38246.0;;-218.0;24.0;-37596.0;-17750.0;;;-7694.0;33219.0;26.0;12735.0;4856.0;;0.15;552.09;56.0;0.49;28.45;141.41;458.9;1846.0;1.9;0.0;27.3;1019275.0;14.1;92259.0;103387.0;23.9;10.1;-94170.0;130218.0;847223.0;10.8;10.2;12.2;49.2;5803.0;0.146
2010.0;222303.0;101622.0;45212.0;28486.0;28718.0;21237.0;1830.0;43446.0;251289.0;65191.0;98053.0;142435.0;47131.0;-44174.0;-9245.0;-6252.0;7055.0;120681.0;45.71;73137.0;;23899.0;23899.0;;49237.0;193818.0;301.0;959.0;17174.0;20.34;12.81;232.0;12.92;5842.0;9.55;11.53;11.53;1830.0;;6934.0;457.0;7391.0;7731.0;20463.0;7861.0;187895.0;;3861.0;3861.0;10030.0;43.0;6014.0;207843.0;;14770.0;15514.0;8689.0;4414.0;30493.0;29083.0;;3264.0;514.0;32862.0;;9157.0;;27764.0;75742.0;-112381.0;151310.0;240488.0;10801.0;251289.0;;21237.0;17174.0;;;4815.0;;-3035.0;;;3905.0;-40076.0;;-4862.0;21.0;-38565.0;-41191.0;;;-8518.0;40465.0;35.0;6934.0;13187.0;;0.15;800.68;76.49;25.41;30.68;144.35;513.02;1830.0;1.5;0.1;26.3;1465415.0;12.8;113209.0;139992.0;20.3;9.6;-143344.0;191716.0;938926.0;12.7;11.7;14.9;59.9;120.7;0.152
2011.0;318411.0;123356.0;50876.0;28993.0;29272.0;21128.0;1830.0;60813.0;304704.0;88990.0;132688.0;159336.0;46106.0;-45070.0;1471.0;2457.0;2640.0;195055.0;38.74;94618.0;;26557.0;26557.0;;68061.0;289673.0;425.0;1730.0;21940.0;15.98;9.11;279.0;9.19;6079.0;6.64;11.6;11.6;1830.0;;9720.0;66.0;9787.0;10568.0;28960.0;11498.0;218012.0;;6174.0;6174.0;11532.0;80.0;8094.0;243892.0;;18021.0;21880.0;19027.0;5423.0;43666.0;29484.0;;3297.0;10917.0;43698.0;;775.0;;29082.0;88462.0;41792.0;;292024.0;12680.0;304704.0;;21128.0;21940.0;;;219.0;;-6347.0;;;2820.0;-43466.0;;-955.0;10.0;-44126.0;-61151.0;;;-10058.0;72680.0;-50.0;9720.0;7263.0;;0.16;1094.87;72.65;9.08;34.59;149.46;547.89;1830.0;1.9;0.1;25.7;2003843.0;9.1;138073.0;132961.0;20.8;6.6;-177327.0;185551.0;1002745.0;11.3;9.9;13.3;52.4;381.0;0.159
2012.0;352345.0;101482.0;50946.0;28010.0;26773.0;18510.0;1830.0;66500.0;348108.0;92247.0;158598.0;170774.0;38406.0;-53322.0;12095.0;-2853.0;-14697.0;250863.0;28.8;74151.0;;29031.0;29031.0;;45120.0;325015.0;331.0;2235.0;24392.0;14.46;7.95;-1237.0;7.6;5809.0;5.25;10.11;10.11;1830.0;;6965.0;457.0;7422.0;18961.0;34366.0;5751.0;251967.0;1217.0;9029.0;10246.0;13731.0;232.0;5433.0;281608.0;;21174.0;24275.0;11563.0;6120.0;40677.0;47151.0;;3577.0;15623.0;66351.0;;;;29375.0;96911.0;44488.0;;329371.0;18736.0;348108.0;;18510.0;24392.0;5809.0;;-10421.0;-2153.0;-5230.0;-3038.0;;116.0;-53103.0;;-556.0;;-50883.0;-72053.0;;;-9316.0;93464.0;-31.0;6965.0;9818.0;;0.16;1199.48;63.01;-50.03;31.71;180.78;581.36;1830.0;2.2;0.1;23.4;2195296.0;7.9;151975.0;115326.0;21.7;5.3;-160416.0;293774.0;1064010.0;8.8;8.1;10.8;49.7;-63.4;0.161
2013.0;373042.0;104068.0;57348.0;31164.0;29416.0;21410.0;1830.0;71193.0;386917.0;106635.0;177123.0;187128.0;47665.0;-44027.0;-2022.0;1324.0;-3584.0;268974.0;27.9;73680.0;;32287.0;32287.0;;41392.0;342653.0;367.0;3038.0;26988.0;15.37;8.35;-1748.0;7.89;5912.0;5.74;11.73;11.73;1830.0;;8492.0;965.0;9458.0;21419.0;37503.0;2813.0;272386.0;1194.0;10312.0;11506.0;20053.0;1855.0;9924.0;315723.0;;21534.0;31845.0;11517.0;7732.0;45523.0;50033.0;;2505.0;17950.0;70489.0;;;;30235.0;110568.0;46324.0;;364251.0;22665.0;386917.0;;21410.0;26988.0;5912.0;;-1702.0;-2250.0;-2294.0;;;-4943.0;-51249.0;;-445.0;;-43058.0;-90354.0;;;-8833.0;97165.0;-292.0;8492.0;7169.0;;0.17;1233.81;70.81;-11.85;29.22;169.5;618.91;1830.0;1.7;0.1;24.0;2258124.0;8.4;163365.0;129599.0;20.1;5.7;-214536.0;302862.0;1132735.0;9.4;8.3;11.4;58.7;-246.5;0.165
2014.0;367785.0;99765.0;54819.0;27360.0;25254.0;17265.0;1830.0;63040.0;387522.0;93410.0;175227.0;189437.0;57428.0;-46854.0;-7139.0;3604.0;7108.0;268020.0;27.13;73276.0;;31291.0;31291.0;;41985.0;341296.0;257.0;2886.0;28589.0;14.91;7.44;-2106.0;6.87;6078.0;4.69;9.5;9.5;1830.0;;11886.0;361.0;12247.0;19411.0;26739.0;4643.0;281553.0;1165.0;10846.0;12011.0;19683.0;2416.0;8820.0;324482.0;;13682.0;27247.0;7514.0;8701.0;43781.0;59655.0;;2561.0;19600.0;81817.0;;;;29485.0;113947.0;46005.0;;364664.0;22858.0;387522.0;;17265.0;28589.0;6078.0;;6686.0;427.0;9540.0;;;-1191.0;-50321.0;;-35.0;582.0;-46960.0;-112679.0;;;-9581.0;115122.0;168.0;11886.0;8282.0;;0.16;1247.38;58.56;24.11;32.5;170.67;642.49;1830.0;2.0;0.1;27.6;2282962.0;7.4;177463.0;107172.0;24.1;4.7;-188521.0;370301.0;1175894.0;7.3;7.2;9.1;44.5;134.8;0.161
2015.0;265716.0;71727.0;41964.0;12205.0;8904.0;5470.0;1830.0;53799.0;368652.0;72597.0;161671.0;181676.0;40242.0;-33245.0;-6998.0;-155.0;5768.0;193989.0;26.99;60438.0;;29160.0;29160.0;;31278.0;254427.0;311.0;2830.0;31243.0;15.79;4.59;-3301.0;3.35;2422.0;2.06;2.93;2.93;1830.0;;11207.0;142.0;11349.0;17369.0;19539.0;5542.0;274875.0;7021.0;10917.0;17938.0;11372.0;2607.0;8061.0;314853.0;;10702.0;16359.0;5258.0;7843.0;37692.0;66909.0;;2020.0;20144.0;89074.0;;;;28185.0;109610.0;43881.0;;343347.0;25305.0;368652.0;;5470.0;31243.0;2422.0;;2106.0;859.0;5583.0;;;-998.0;-34474.0;;-96.0;690.0;-33451.0;-120359.0;;;-4467.0;117828.0;-154.0;11207.0;11362.0;;0.15;942.75;19.41;20.46;15.85;122.31;644.58;1830.0;5.1;0.3;16.1;1725428.0;4.6;202875.0;35517.0;27.2;2.1;-122063.0;434475.0;1179716.0;2.9;3.1;3.0;18.3;77.4;0.154
2016.0;232672.0;63189.0;37413.0;8725.0;6496.0;1131.0;1830.0;54922.0;344878.0;71844.0;147342.0;171101.0;38159.0;-25310.0;-9642.0;3620.0;10902.0;169484.0;27.16;55201.0;;27617.0;27617.0;;27584.0;224685.0;358.0;2622.0;31391.0;16.08;3.75;-2230.0;2.79;2269.0;0.49;0.58;0.58;1830.0;;14092.0;99.0;14191.0;15171.0;21134.0;4425.0;250321.0;6633.0;10265.0;16898.0;11653.0;2930.0;8155.0;289956.0;;11599.0;20633.0;6504.0;8719.0;30893.0;53658.0;;1963.0;19876.0;75498.0;;;;26337.0;102341.0;42423.0;;318442.0;26436.0;344878.0;;1131.0;31391.0;2269.0;;-77.0;760.0;-3258.0;;;3445.0;-27258.0;;-58.0;35.0;-24915.0;-107105.0;;;-1216.0;98678.0;413.0;14092.0;10472.0;;0.14;883.45;4.29;41.39;4.62;103.5;649.67;1830.0;15.7;0.7;6.8;1616903.0;3.8;218147.0;7857.0;34.9;0.5;-117598.0;372887.0;1189024.0;1.6;1.9;0.7;-7.5;11.2;0.144
2017.0;309842.0;75743.0;42341.0;10409.0;8160.0;3504.0;1830.0;65347.0;369589.0;88634.0;157280.0;183444.0;56355.0;-37433.0;-14559.0;3819.0;19927.0;234099.0;24.45;66172.0;;31113.0;31113.0;;35060.0;300272.0;446.0;2606.0;33727.0;13.67;3.36;-2249.0;2.63;2505.0;1.13;1.84;1.84;1830.0;;18871.0;2051.0;20922.0;19254.0;22236.0;2936.0;261722.0;6445.0;2715.0;9161.0;12769.0;4107.0;16482.0;304241.0;;15862.0;26962.0;8827.0;10325.0;35485.0;44551.0;;1946.0;22149.0;68646.0;;;;28130.0;109502.0;45812.0;;340724.0;28865.0;369589.0;;3504.0;33727.0;2505.0;;9774.0;-427.0;175.0;;-1159.0;6845.0;-36428.0;;-2000.0;;-34830.0;-118981.0;;;-3017.0;107438.0;-544.0;18871.0;15052.0;;0.15;1101.45;12.46;70.84;10.72;129.5;652.12;1830.0;5.5;0.2;15.6;2015890.0;3.4;219432.0;22798.0;30.7;1.1;-151505.0;289858.0;1193520.0;2.4;2.5;1.9;13.9;15.1;0.154
2018.0;341976.0;84659.0;49981.0;17581.0;16739.0;7641.0;1830.0;62933.0;353408.0;85202.0;148440.0;176436.0;51082.0;-38901.0;-17947.0;-5402.0;11017.0;257317.0;24.76;67903.0;;31677.0;31677.0;;36226.0;325220.0;548.0;2423.0;33699.0;14.62;5.14;-841.0;4.89;6217.0;2.23;4.21;4.21;1830.0;;12437.0;1385.0;13823.0;19244.0;25367.0;4499.0;247867.0;6142.0;11204.0;17347.0;13542.0;3414.0;8304.0;290475.0;;17627.0;20013.0;12023.0;9891.0;37670.0;39147.0;;2472.0;21618.0;63238.0;;;;26593.0;106386.0;43457.0;;324875.0;28533.0;353408.0;;7641.0;33699.0;6217.0;;983.0;-1337.0;-4956.0;;131.0;2541.0;-40066.0;;-0.0;103.0;-38444.0;-109589.0;;;-3977.0;95619.0;364.0;12437.0;17839.0;;0.15;1285.97;28.73;41.43;14.95;150.66;663.47;1830.0;2.6;0.1;20.3;2353588.0;5.1;231929.0;52591.0;37.1;2.2;-153258.0;269422.0;1214286.0;4.3;5.0;4.3;48.0;36.1;0.145
2019.0;361414.0;85257.0;47679.0;17485.0;14822.0;6560.0;1830.0;67049.0;392446.0;94980.0;185044.0;176650.0;51640.0;-47811.0;-3917.0;65.0;4717.0;276157.0;23.59;68566.0;;32010.0;32010.0;;36555.0;344722.0;521.0;3573.0;32348.0;13.19;4.84;-2663.0;4.1;5198.0;1.82;3.59;3.59;1830.0;;12408.0;3483.0;15891.0;20021.0;26124.0;5013.0;292651.0;6147.0;2812.0;8959.0;14807.0;3484.0;5496.0;325397.0;;21301.0;26312.0;9676.0;11846.0;35521.0;65342.0;;3075.0;21648.0;90064.0;;24633.0;;26282.0;106713.0;43656.0;;361694.0;30752.0;392446.0;;6560.0;32348.0;5198.0;;4469.0;-720.0;-808.0;;2060.0;3065.0;-46923.0;;-1686.0;;-45577.0;-115365.0;;;-4406.0;115854.0;154.0;12408.0;12343.0;;0.14;1375.15;24.96;17.95;16.77;178.54;672.14;1830.0;2.3;0.1;29.7;2516810.0;4.8;225262.0;45682.0;35.1;1.8;-194506.0;455025.0;1230156.0;3.7;4.2;3.7;32.8;93.4;0.144
2020.0;296264.0;69272.0;42420.0;11634.0;8590.0;2912.0;1830.0;74573.0;381181.0;92750.0;171815.0;186162.0;48806.0;-27880.0;-15228.0;4936.0;9475.0;226992.0;23.38;58420.0;;32471.0;32471.0;;25950.0;285413.0;463.0;3282.0;32766.0;14.32;3.93;-3043.0;2.9;3460.0;0.98;1.53;1.53;1830.0;;18174.0;4185.0;22360.0;18792.0;19692.0;13729.0;254600.0;1245.0;3143.0;4388.0;39928.0;1741.0;5952.0;306608.0;;17330.0;19015.0;9763.0;14014.0;42391.0;57300.0;;2509.0;19255.0;79065.0;;19797.0;;28039.0;111523.0;46601.0;;357977.0;23204.0;381181.0;;2912.0;32766.0;3460.0;;11611.0;2260.0;6686.0;;1377.0;-1944.0;-39331.0;;-1848.0;;-25565.0;-157866.0;;;-4302.0;146939.0;-761.0;18174.0;13238.0;;0.15;1056.62;10.38;33.79;15.34;140.27;663.94;1830.0;3.4;0.1;43.3;1933836.0;3.9;213875.0;19006.0;40.3;1.0;-118651.0;374023.0;1215158.0;2.2;2.7;1.6;-47.7;45.4;0.153
2021.0;410976.0;96373.0;24431.0;25333.0;24870.0;14489.0;80.0;75588.0;393356.0;81454.0;171881.0;198632.0;53679.0;-33489.0;-16973.0;-16973.0;53679.0;314602.0;23.45;71040.0;;33427.0;33427.0;;37613.0;385642.0;469.0;3103.0;;5.94;6.16;-464.0;6.05;6839.0;3.53;181.41;181.41;80.0;;21503.0;4829.0;26333.0;8907.0;22613.0;17735.0;262194.0;;;10429.0;43233.0;1912.0;;317768.0;;22703.0;9416.0;12069.0;12337.0;36998.0;64514.0;;4187.0;21725.0;90427.0;;20412.0;;28771.0;121355.0;48506.0;;370513.0;22842.0;393356.0;;;;;;;;;;;53679.0;;;;;-33489.0;;;;;-16973.0;-363.0;21503.0;;;0.16;32733.65;1154.04;4275.45;;;15820.75;80.0;0.0;0.0;;2614349.0;6.2;;92170.0;27.5;3.5;-37320.0;410397.0;1263561.0;6.1;6.6;7.3;;;0.157
