;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2005.0;1240.0;;178.0;307.0;178.0;118.0;111.0;269.0;3712.0;364.0;2360.0;1318.0;261.0;-402.0;138.0;-3.0;-176.0;;;933.0;;;;;933.0;933.0;;;;14.4;24.73;-128.0;14.4;61.0;9.51;1.16;1.07;102.0;;29.0;;29.0;176.0;28.0;37.0;2598.0;;;453.0;;;393.0;3443.0;;228.0;78.0;;;57.0;1827.0;;38.0;;1866.0;3862.0;;275.0;1044.0;354.0;-13.0;-341.0;3678.0;34.0;3712.0;;118.0;;11.0;;-8.0;;;;-8.0;140.0;-437.0;-3.0;-0.0;;39.0;;116.0;-0.0;-54.0;75.0;-0.0;29.0;32.0;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;1263.0;799.0;156.0;305.0;156.0;128.0;107.0;351.0;4673.0;485.0;3088.0;1474.0;226.0;-544.0;325.0;6.0;-203.0;464.0;63.28;494.0;;;;;494.0;958.0;;;;12.32;24.13;-149.0;12.32;28.0;10.11;1.22;1.18;104.0;;35.0;;35.0;245.0;28.0;43.0;402.0;;;576.0;;;3344.0;4322.0;;286.0;157.0;;;42.0;2195.0;;50.0;;2244.0;4847.0;;379.0;1094.0;417.0;-38.0;-379.0;4561.0;112.0;4673.0;;128.0;;9.0;;-63.0;;;;-63.0;152.0;-429.0;-145.0;-2.0;;32.0;;117.0;;-66.0;273.0;0.0;35.0;29.0;;0.86;14.21;1.44;-2.29;0.74;4.83;16.58;104.0;;;;1472.0;24.1;;149.0;17.9;10.1;-156.0;2558.0;1718.0;3.1;3.4;8.7;48.5;25.2;0.858
2007.0;2728.0;1436.0;236.0;543.0;236.0;200.0;146.0;1068.0;10309.0;1810.0;7461.0;2733.0;374.0;-2040.0;1686.0;17.0;-432.0;1292.0;52.65;893.0;;;;;893.0;2185.0;;;;8.65;19.9;-307.0;8.65;36.0;7.32;1.4;1.32;138.0;;58.0;;58.0;637.0;234.0;138.0;7266.0;;;1564.0;;;410.0;9241.0;;796.0;914.0;;;100.0;4639.0;;55.0;;4694.0;10345.0;;122.0;2610.0;553.0;-82.0;-471.0;10194.0;115.0;10309.0;;200.0;;;;-106.0;;;;-106.0;281.0;-806.0;-1308.0;;;73.0;;1271.0;;-134.0;549.0;-3.0;58.0;41.0;;1.0;19.72;1.44;-3.12;0.97;5.82;19.75;138.0;;;;2718.0;19.9;;199.0;15.3;7.3;-740.0;4623.0;2723.0;2.4;2.3;7.3;32.7;263.5;1.004
2008.0;3207.0;1472.0;266.0;575.0;266.0;213.0;161.0;945.0;9186.0;1395.0;6279.0;2788.0;545.0;-702.0;161.0;7.0;-198.0;1736.0;45.89;897.0;;;;;897.0;2632.0;;;;8.3;17.93;-309.0;8.3;53.0;6.64;1.28;1.25;157.0;;54.0;;54.0;560.0;188.0;143.0;6499.0;;;;;;1742.0;8241.0;;718.0;534.0;;;142.0;4014.0;;50.0;;4064.0;8948.0;;285.0;2503.0;521.0;-39.0;-482.0;9067.0;119.0;9186.0;;213.0;;12.0;;15.0;;;;15.0;306.0;-743.0;-18.0;;;59.0;;436.0;;-145.0;-131.0;2.0;54.0;48.0;;0.82;24.8;1.65;-1.53;1.12;5.74;21.56;157.0;;;;3903.0;17.9;;259.0;20.1;6.6;-547.0;4884.0;3393.0;2.8;2.9;7.6;32.0;147.3;0.822
2009.0;3458.0;1747.0;998.0;666.0;324.0;266.0;185.0;1070.0;11561.0;1515.0;8078.0;3365.0;606.0;-1000.0;416.0;18.0;-368.0;1710.0;50.54;1081.0;;;;;1081.0;2791.0;;343.0;342.0;28.87;19.27;-342.0;9.38;47.0;7.7;1.46;1.44;170.0;;81.0;;81.0;566.0;169.0;255.0;7839.0;1483.0;265.0;1748.0;;16.0;886.0;10490.0;;810.0;395.0;22.0;;311.0;5016.0;;548.0;999.0;6563.0;;;330.0;;725.0;-79.0;;11444.0;117.0;11561.0;;266.0;342.0;5.0;;-39.0;;;;;31.0;-974.0;-73.0;-8.0;;24.0;-164.0;44.0;;-153.0;689.0;-4.0;81.0;63.0;;0.95;21.37;1.65;-2.27;0.95;6.02;20.8;170.0;;;;3637.0;19.3;360.0;280.0;14.4;7.7;-468.0;5276.0;3540.0;5.7;5.7;7.9;42.5;-29.7;0.951
2010.0;3674.0;1983.0;1141.0;742.0;391.0;314.0;187.0;1207.0;12938.0;1521.0;8868.0;3908.0;734.0;-994.0;284.0;24.0;-342.0;1691.0;53.98;1241.0;;;;;1241.0;2932.0;;351.0;409.0;31.06;20.2;-351.0;10.64;67.0;8.54;1.65;1.62;173.0;;109.0;;109.0;657.0;168.0;273.0;8786.0;1557.0;325.0;1882.0;;16.0;1047.0;11731.0;;956.0;359.0;30.0;;207.0;5624.0;;625.0;1098.0;7347.0;;;594.0;;806.0;-94.0;;12775.0;162.0;12938.0;;314.0;409.0;-3.0;;-2.0;;;;;16.0;-1076.0;;;;36.0;-386.0;80.0;;-231.0;820.0;;109.0;85.0;;1.0;21.19;1.81;-1.97;1.33;6.21;22.54;173.0;15.7;0.8;4.7;3664.0;20.2;408.0;313.0;17.2;8.5;-313.0;5609.0;3897.0;5.4;5.7;8.0;26.5;-44.0;1.003
2011.0;3675.0;2010.0;1195.0;751.0;428.0;340.0;190.0;1098.0;13300.0;1295.0;8714.0;4383.0;887.0;-1103.0;197.0;-20.0;-265.0;1664.0;54.71;1259.0;;;;;1259.0;2923.0;;363.0;414.0;32.53;20.44;-324.0;11.64;78.0;9.26;1.72;1.71;182.0;;87.0;;87.0;632.0;131.0;248.0;8519.0;1527.0;334.0;1861.0;;8.0;1813.0;12202.0;;896.0;156.0;32.0;;242.0;5569.0;;672.0;1178.0;7419.0;;;581.0;;888.0;-73.0;;13096.0;204.0;13300.0;;340.0;414.0;4.0;;96.0;;29.0;;9.0;32.0;-1151.0;-25.0;;;16.0;-229.0;338.0;;-185.0;274.0;;87.0;107.0;;0.98;20.63;1.91;-1.49;1.04;6.46;24.61;182.0;17.3;1.1;3.1;3747.0;20.4;422.0;347.0;18.3;9.3;-200.0;5679.0;4469.0;5.4;6.0;7.8;45.5;57.8;0.981
2012.0;3678.0;2146.0;1286.0;799.0;435.0;364.0;197.0;1100.0;15050.0;1317.0;9604.0;5134.0;983.0;-1087.0;172.0;67.0;-155.0;1532.0;58.35;1347.0;;;;;1347.0;2879.0;5.0;387.0;473.0;34.95;21.73;-364.0;11.82;61.0;9.91;1.67;1.66;190.0;;155.0;;155.0;591.0;134.0;220.0;10318.0;1579.0;327.0;1906.0;3.0;;1723.0;13950.0;;501.0;262.0;24.0;;554.0;6300.0;6.0;723.0;1258.0;8287.0;;438.0;1115.0;3142.0;958.0;-97.0;15.0;14738.0;312.0;15050.0;;364.0;473.0;17.0;;117.0;49.0;3.0;36.0;38.0;11.0;-1138.0;-21.0;;;-1066.0;-89.0;24.0;;-217.0;454.0;;155.0;88.0;;1.01;19.23;1.91;-0.81;1.14;5.95;26.84;190.0;17.4;1.2;3.4;3654.0;21.7;470.0;362.0;14.1;9.9;-215.0;6258.0;5100.0;5.2;5.5;7.1;40.3;-124.7;1.007
2013.0;3809.0;2287.0;1313.0;802.0;407.0;386.0;209.0;1220.0;16857.0;1962.0;10855.0;5649.0;846.0;-2037.0;1116.0;-77.0;-260.0;1522.0;60.04;1485.0;;;;;1485.0;3007.0;7.0;388.0;509.0;34.47;21.05;-395.0;10.67;30.0;10.13;1.64;1.63;203.0;;68.0;;68.0;689.0;135.0;329.0;11547.0;1953.0;325.0;2278.0;9.0;7.0;1796.0;15637.0;;436.0;891.0;8.0;;634.0;6486.0;;1015.0;1392.0;8893.0;;399.0;1157.0;3561.0;983.0;-68.0;16.0;16504.0;353.0;16857.0;;386.0;509.0;-6.0;;-29.0;-41.0;7.0;-90.0;13.0;-14.0;-1106.0;-993.0;;;-1044.0;-163.0;561.0;-118.0;-223.0;1059.0;;68.0;145.0;;0.94;19.99;2.02;-1.36;1.17;5.8;29.63;203.0;15.6;0.9;3.7;4047.0;21.1;541.0;410.0;7.4;10.1;-788.0;6891.0;6001.0;5.1;4.9;6.8;42.2;84.8;0.941
2014.0;4647.0;2757.0;1469.0;880.0;388.0;326.0;226.0;1689.0;22911.0;2309.0;15071.0;7478.0;845.0;-3613.0;2892.0;136.0;-639.0;1890.0;59.32;1877.0;;;;;1877.0;3767.0;11.0;494.0;592.0;31.61;18.94;-492.0;8.35;57.0;7.02;1.21;1.2;226.0;;198.0;;198.0;774.0;276.0;441.0;15329.0;3211.0;420.0;3631.0;10.0;53.0;2198.0;21222.0;;527.0;897.0;83.0;;885.0;9072.0;22.0;1581.0;2086.0;12761.0;;605.0;1566.0;4876.0;912.0;111.0;13.0;22549.0;362.0;22911.0;;326.0;592.0;20.0;;-176.0;46.0;-9.0;-106.0;-69.0;83.0;-1484.0;-2278.0;;;-1334.0;-639.0;44.0;;-220.0;3707.0;12.0;198.0;62.0;;0.86;23.94;1.68;-3.29;1.13;7.65;38.52;226.0;18.0;1.0;3.7;5401.0;18.9;688.0;379.0;14.6;7.0;-721.0;10544.0;8691.0;3.7;3.9;4.4;32.5;-27.6;0.86
2015.0;4860.0;3010.0;1792.0;1032.0;768.0;582.0;285.0;1341.0;20808.0;1906.0;13329.0;7137.0;1209.0;-988.0;-250.0;9.0;-412.0;1850.0;61.93;1977.0;;;;;1977.0;3827.0;6.0;419.0;631.0;36.88;21.24;-264.0;15.8;161.0;11.97;1.89;1.87;279.0;;175.0;;175.0;669.0;243.0;254.0;14155.0;3015.0;391.0;3405.0;90.0;;1815.0;19467.0;;415.0;665.0;78.0;;826.0;8183.0;27.0;1481.0;1732.0;11423.0;;371.0;1315.0;4238.0;1003.0;571.0;10.0;20466.0;342.0;20808.0;;582.0;631.0;118.0;;-35.0;10.0;11.0;-59.0;-64.0;-87.0;-1620.0;-27.0;;;-961.0;-884.0;29.0;;-223.0;829.0;38.0;175.0;166.0;;0.72;24.15;2.89;-2.05;1.11;8.05;35.46;279.0;10.3;0.5;3.7;6727.0;21.2;873.0;805.0;21.0;12.0;-781.0;11327.0;9880.0;4.9;5.7;8.1;61.6;-47.2;0.722
2016.0;5090.0;3347.0;1857.0;1104.0;639.0;491.0;313.0;1612.0;35655.0;2936.0;23411.0;10865.0;1402.0;-5129.0;3759.0;20.0;-132.0;1742.0;65.76;2243.0;;;;;2243.0;3986.0;5.0;526.0;732.0;36.49;21.69;-465.0;12.55;108.0;9.65;1.41;1.41;309.0;;200.0;;200.0;839.0;277.0;296.0;21836.0;9203.0;752.0;9955.0;74.0;;2179.0;34043.0;;412.0;1103.0;125.0;214.0;1207.0;15880.0;51.0;2429.0;2115.0;20476.0;;399.0;1208.0;8010.0;1083.0;555.0;9.0;34276.0;1379.0;35655.0;;491.0;732.0;73.0;;4.0;32.0;13.0;19.0;-13.0;103.0;-1534.0;-3603.0;;;-1526.0;-250.0;33.0;-149.0;-289.0;4413.0;-12.0;200.0;180.0;;0.74;22.14;2.14;-0.57;1.26;6.67;47.25;309.0;14.5;0.7;4.1;6838.0;21.7;983.0;660.0;16.9;9.7;-1778.0;21336.0;14597.0;3.0;3.3;4.5;41.2;-306.8;0.744
2017.0;6598.0;4721.0;2948.0;1987.0;1361.0;817.0;416.0;1754.0;38009.0;2785.0;24697.0;11924.0;2190.0;-2404.0;269.0;46.0;-213.0;1877.0;71.56;2734.0;;;;;2734.0;4611.0;11.0;726.0;937.0;44.68;30.12;-626.0;20.64;467.0;12.38;1.84;1.84;416.0;;260.0;;260.0;899.0;292.0;304.0;23580.0;9255.0;859.0;10114.0;99.0;;2462.0;36255.0;;553.0;764.0;141.0;162.0;1306.0;16824.0;53.0;1826.0;3208.0;21912.0;;366.0;1290.0;9205.0;1373.0;48.0;8.0;36621.0;1388.0;38009.0;;817.0;937.0;432.0;;-23.0;-59.0;-5.0;95.0;54.0;27.0;-2403.0;;;;-2404.0;-2667.0;446.0;;-385.0;2876.0;-10.0;260.0;214.0;;0.79;19.98;2.47;-0.65;1.16;7.28;36.11;416.0;14.0;0.6;3.4;8301.0;30.1;1179.0;1028.0;34.3;12.4;-1297.0;21168.0;15003.0;3.9;5.5;6.9;52.9;28.7;0.795
2018.0;6152.0;4322.0;2601.0;1734.0;1064.0;855.0;425.0;2391.0;38897.0;3118.0;25365.0;12122.0;1909.0;-2384.0;472.0;4.0;-450.0;1829.0;70.26;2588.0;;;;;2588.0;4418.0;11.0;714.0;911.0;42.29;28.19;-670.0;17.29;121.0;13.9;1.9;1.9;425.0;;243.0;;243.0;995.0;292.0;861.0;23942.0;9187.0;880.0;10067.0;112.0;;2385.0;36506.0;;498.0;908.0;151.0;196.0;1516.0;17266.0;42.0;1969.0;2970.0;22247.0;;471.0;1190.0;8717.0;1527.0;680.0;8.0;37487.0;1410.0;38897.0;;855.0;911.0;100.0;;-65.0;-150.0;-6.0;73.0;10.0;109.0;-2359.0;;;;-2384.0;-4462.0;25.0;;-385.0;5294.0;18.0;243.0;240.0;;0.73;19.76;2.75;-1.45;1.24;7.58;38.93;425.0;12.1;0.5;3.7;8390.0;28.2;1243.0;1166.0;11.4;13.9;-991.0;23549.0;16533.0;4.4;4.5;7.1;55.0;-80.0;0.733
2019.0;6763.0;4823.0;3385.0;2339.0;1649.0;1326.0;438.0;1982.0;41121.0;3216.0;25634.0;14269.0;2051.0;-2131.0;119.0;29.0;-814.0;1940.0;71.31;2928.0;;;;;2928.0;4868.0;12.0;797.0;1040.0;50.05;34.59;-691.0;24.38;223.0;19.61;2.92;2.91;437.0;;285.0;;285.0;999.0;303.0;395.0;26206.0;9243.0;970.0;10213.0;97.0;;2623.0;39139.0;;581.0;944.0;172.0;174.0;1517.0;16932.0;54.0;2286.0;3146.0;22419.0;;395.0;1250.0;10507.0;2245.0;259.0;8.0;39903.0;1218.0;41121.0;;1326.0;1040.0;190.0;;-211.0;1.0;-10.0;-6.0;-82.0;-294.0;-2864.0;766.0;;;-2898.0;-6134.0;1110.0;;-432.0;5574.0;-20.0;285.0;256.0;;0.77;20.11;3.94;-2.42;1.28;8.52;42.42;437.0;9.8;0.4;3.3;8783.0;34.6;1350.0;1722.0;13.5;19.6;-1602.0;21990.0;18531.0;5.5;5.9;9.3;67.4;83.3;0.77
2020.0;7015.0;5003.0;3121.0;1969.0;1272.0;1000.0;465.0;2051.0;43558.0;3257.0;27633.0;14679.0;2121.0;-3244.0;1042.0;-95.0;-1050.0;2011.0;71.33;3034.0;;;;;3034.0;5046.0;10.0;818.0;1121.0;44.49;28.07;-697.0;18.13;181.0;14.26;2.04;2.04;465.0;;195.0;;195.0;1075.0;331.0;449.0;28293.0;9258.0;1014.0;10271.0;124.0;;2819.0;41507.0;;555.0;1088.0;176.0;168.0;1445.0;18432.0;104.0;2625.0;3216.0;24377.0;;286.0;1274.0;10849.0;2520.0;27.0;9.0;42312.0;1246.0;43558.0;;1000.0;1121.0;177.0;;-337.0;-66.0;-38.0;-79.0;4.0;159.0;-3171.0;;;;-3244.0;-5142.0;46.0;;-668.0;6807.0;-13.0;195.0;290.0;;0.79;19.22;2.74;-2.88;1.83;8.69;40.23;465.0;14.5;0.4;4.6;8935.0;28.1;1428.0;1274.0;14.3;14.3;-1536.0;23477.0;18697.0;4.4;4.7;6.8;33.2;-59.3;0.785
2021.0;7476.0;5141.0;3194.0;1954.0;1297.0;1024.0;471.0;2159.0;45626.0;3800.0;29075.0;15263.0;2300.0;-2760.0;357.0;-93.0;-379.0;2335.0;68.77;3187.0;;;;;3187.0;5522.0;4.0;794.0;1191.0;42.72;26.13;-657.0;17.35;185.0;13.7;2.07;2.07;471.0;;104.0;;104.0;1196.0;378.0;481.0;29955.0;9274.0;1063.0;10337.0;141.0;;3034.0;43467.0;;612.0;1484.0;213.0;176.0;1528.0;19048.0;78.0;2870.0;3278.0;25275.0;;289.0;1284.0;11266.0;2736.0;-32.0;8.0;44337.0;1288.0;45626.0;;1024.0;1191.0;116.0;;-114.0;-70.0;-44.0;130.0;;83.0;-2679.0;;;;-237.0;-4260.0;47.0;;-531.0;5100.0;9.0;104.0;197.0;;0.79;20.06;2.75;-1.02;1.42;7.19;40.96;471.0;16.0;0.5;3.2;9448.0;26.1;1505.0;1294.0;14.3;13.7;-2074.0;24072.0;19288.0;4.2;4.5;6.7;48.1;-127.6;0.791
