;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2010.0;4782.0;1042.0;479.0;51.0;-173.0;-92.0;138.0;2187.0;5263.0;1861.0;4588.0;673.0;87.0;-139.0;-280.0;-317.0;-149.0;3739.0;21.8;729.0;198.0;1062.0;531.0;531.0;-531.0;4469.0;8.0;194.0;380.0;10.02;1.06;-223.0;-3.61;-3.0;-1.93;-1.07;-1.07;105.0;;444.0;74.0;518.0;;205.0;1465.0;575.0;862.0;685.0;1547.0;-52.0;653.0;353.0;3076.0;;706.0;63.0;23.0;;1092.0;1710.0;;258.0;759.0;2727.0;;;;234.0;-1058.0;;1497.0;5261.0;3.0;5263.0;;-92.0;380.0;;;-154.0;;;;;-47.0;-235.0;-5.0;-5.0;50.0;3.0;-452.0;272.0;;;-99.0;15.0;444.0;761.0;;1.34;34.1;-0.66;-1.06;;1.68;4.8;105.0;-13.5;-0.7;;3574.0;1.1;284.0;-69.0;1.6;-1.9;244.0;1278.0;503.0;2.9;1.9;-13.7;100.0;;1.338
2011.0;4466.0;953.0;227.0;-43.0;-236.0;-418.0;226.0;1957.0;4426.0;1714.0;4225.0;195.0;318.0;-205.0;-74.0;49.0;98.0;3513.0;21.33;645.0;166.0;487.0;;487.0;-8.0;4158.0;6.0;199.0;338.0;5.07;-0.96;-193.0;-5.28;107.0;-9.36;-2.07;-2.07;207.0;;479.0;;479.0;;153.0;1326.0;519.0;623.0;594.0;1217.0;;510.0;223.0;2469.0;;646.0;110.0;18.0;;958.0;1608.0;;216.0;687.0;2511.0;;;;290.0;-1452.0;;1358.0;4421.0;5.0;4426.0;;-418.0;338.0;;;27.0;;;;;372.0;-220.0;-16.0;;18.0;-70.0;-71.0;;;;-3.0;9.0;479.0;430.0;;1.29;16.68;-1.56;0.37;;0.82;0.73;207.0;-3.2;-0.2;;3450.0;-1.0;261.0;-323.0;-45.6;-9.4;188.0;1242.0;151.0;-6.0;-2.5;-213.9;100.0;;1.294
2012.0;4723.0;1095.0;550.0;348.0;82.0;-26.0;277.0;1874.0;4271.0;1706.0;3953.0;313.0;334.0;-187.0;-96.0;36.0;137.0;3628.0;23.18;698.0;146.0;524.0;365.0;158.0;28.0;4326.0;5.0;223.0;289.0;11.65;7.37;-267.0;1.73;65.0;-0.56;-0.09;-0.09;276.0;;524.0;;524.0;;148.0;1202.0;462.0;631.0;571.0;1202.0;;512.0;222.0;2397.0;;587.0;127.0;61.0;;992.0;1344.0;;208.0;694.0;2247.0;;;;442.0;-1507.0;;1377.0;4266.0;5.0;4271.0;;-26.0;289.0;;;34.0;;;;;37.0;-197.0;-13.0;;22.0;-91.0;-336.0;236.0;;;4.0;-15.0;524.0;488.0;;1.32;12.98;-0.07;0.38;;0.54;0.86;276.0;-34.5;-2.3;;3580.0;7.4;219.0;-20.0;79.0;-0.6;127.0;1019.0;237.0;2.1;6.1;-8.4;100.0;;1.319
2013.0;4742.0;1131.0;473.0;308.0;-96.0;-120.0;335.0;1839.0;4071.0;1700.0;3908.0;164.0;367.0;-115.0;-341.0;-124.0;209.0;3611.0;23.86;676.0;148.0;469.0;313.0;155.0;59.0;4287.0;7.0;265.0;271.0;9.97;6.49;-404.0;-2.03;56.0;-2.52;-0.36;-0.36;335.0;;422.0;;422.0;;143.0;1274.0;403.0;619.0;515.0;1134.0;;500.0;195.0;2232.0;;619.0;118.0;71.0;;964.0;1287.0;;179.0;742.0;2207.0;;;;460.0;-1688.0;;1391.0;4071.0;;4071.0;;-120.0;271.0;;;-7.0;;;;;223.0;-158.0;-11.0;;8.0;-25.0;-1326.0;;;;986.0;-34.0;422.0;546.0;;1.37;10.3;-0.26;0.45;;0.34;0.36;335.0;-16.9;-1.0;;3450.0;6.5;197.0;-87.0;-58.6;-2.5;101.0;936.0;119.0;13.5;5.0;-73.1;100.0;;1.375
2014.0;4031.0;991.0;558.0;365.0;224.0;160.0;340.0;1683.0;3708.0;1521.0;3443.0;270.0;408.0;-132.0;-267.0;25.0;275.0;3040.0;24.58;546.0;123.0;381.0;263.0;119.0;41.0;3586.0;12.0;128.0;212.0;13.84;9.06;-142.0;5.55;58.0;3.96;0.47;0.47;335.0;;397.0;28.0;425.0;;120.0;1138.0;344.0;542.0;576.0;1118.0;39.0;414.0;111.0;2025.0;;607.0;71.0;74.0;;842.0;1031.0;;128.0;763.0;1922.0;;;;406.0;-1325.0;;1188.0;3713.0;-5.0;3708.0;;160.0;212.0;;;6.0;;;;;30.0;-133.0;-17.0;;12.0;-54.0;-235.0;;;;-33.0;17.0;397.0;371.0;;1.21;9.94;0.39;0.68;;0.33;0.67;335.0;16.6;0.9;;3332.0;9.1;175.0;132.0;25.9;4.0;134.0;852.0;223.0;11.7;9.3;59.2;100.0;;1.21
2015.0;3966.0;906.0;437.0;287.0;191.0;89.0;365.0;1959.0;4671.0;1901.0;3948.0;719.0;393.0;-859.0;534.0;62.0;277.0;3060.0;22.84;518.0;109.0;359.0;245.0;114.0;50.0;3578.0;10.0;87.0;201.0;11.01;7.23;-96.0;4.82;60.0;2.25;0.25;0.24;357.0;;418.0;3.0;421.0;;338.0;1200.0;328.0;1326.0;493.0;1819.0;38.0;396.0;130.0;2712.0;;810.0;93.0;97.0;;997.0;1311.0;;137.0;599.0;2047.0;;;;446.0;-1103.0;;1376.0;4667.0;4.0;4671.0;;89.0;201.0;;;63.0;;;;;40.0;-116.0;-747.0;-747.0;2.0;689.0;-67.0;247.0;;-18.0;374.0;-7.0;418.0;356.0;;1.09;10.22;0.23;0.71;0.05;0.3;1.85;357.0;30.1;1.5;0.7;3652.0;7.2;185.0;82.0;31.3;2.2;54.0;1207.0;662.0;5.9;5.1;12.4;79.3;-82.4;1.086
2016.0;5141.0;954.0;361.0;275.0;114.0;-27.0;418.0;1856.0;4606.0;1995.0;3866.0;737.0;421.0;-122.0;-341.0;-15.0;260.0;4187.0;18.55;608.0;149.0;391.0;242.0;149.0;67.0;4795.0;4.0;99.0;243.0;7.01;5.36;-162.0;2.21;46.0;-0.53;-0.07;-0.07;412.0;;390.0;4.0;394.0;;246.0;1215.0;301.0;1071.0;811.0;1882.0;19.0;445.0;104.0;2750.0;;1043.0;55.0;76.0;;898.0;1049.0;68.0;228.0;525.0;1870.0;;;;434.0;;;303.0;4603.0;3.0;4606.0;;-27.0;243.0;;;111.0;;;;;94.0;-161.0;-23.0;;55.0;-82.0;-815.0;16.0;;-26.0;485.0;27.0;390.0;405.0;;1.05;11.87;-0.06;0.6;0.06;0.37;1.7;412.0;-100.4;-4.5;1.0;4890.0;5.4;231.0;-26.0;40.7;-0.5;-133.0;998.0;701.0;2.7;2.6;-3.7;196.2;;1.051
2017.0;5076.0;696.0;280.0;-12.0;-128.0;-206.0;414.0;1861.0;4453.0;2002.0;4050.0;399.0;251.0;-181.0;-34.0;-62.0;74.0;4380.0;13.71;632.0;151.0;426.0;252.0;174.0;55.0;5012.0;4.0;64.0;288.0;5.51;-0.24;-116.0;-2.53;134.0;-4.07;-0.5;-0.5;413.0;;383.0;2.0;385.0;;286.0;1190.0;292.0;1130.0;750.0;1880.0;20.0;330.0;71.0;2592.0;;1136.0;24.0;88.0;;842.0;1292.0;2.0;232.0;522.0;2048.0;;;;497.0;;;-97.0;4449.0;4.0;4453.0;;-206.0;288.0;;;86.0;;;;;83.0;-176.0;-30.0;;13.0;-102.0;-734.0;1.0;;-30.0;729.0;-47.0;383.0;445.0;;1.2;10.25;-0.42;0.15;0.06;0.36;0.81;413.0;-9.8;-0.4;1.5;4231.0;-0.2;240.0;-172.0;-104.7;-4.1;-118.0;1077.0;333.0;-0.7;-0.2;-51.7;114.5;;1.2
2018.0;4574.0;536.0;309.0;-136.0;-195.0;-78.0;413.0;1902.0;4311.0;2188.0;3999.0;311.0;135.0;-179.0;-110.0;-32.0;-50.0;4038.0;11.71;481.0;80.0;335.0;208.0;127.0;65.0;4519.0;3.0;56.0;268.0;6.75;-2.98;-58.0;-4.26;62.0;-1.71;-0.18;-0.18;413.0;;334.0;2.0;336.0;;307.0;1258.0;267.0;1016.0;809.0;1825.0;16.0;241.0;61.0;2410.0;;1302.0;23.0;89.0;;864.0;1151.0;5.0;221.0;434.0;1811.0;;;;475.0;;;-164.0;4310.0;1.0;4311.0;;-78.0;268.0;;;2.0;;;;;-57.0;-186.0;1.0;;6.0;-108.0;-133.0;;;;23.0;1.0;334.0;366.0;;1.15;9.65;-0.16;-0.11;;0.39;0.66;413.0;-10.8;-0.4;;3988.0;-3.0;234.0;-68.0;-31.8;-1.7;-250.0;1004.0;271.0;2.5;0.9;-25.1;100.0;;1.147
2019.0;4260.0;476.0;193.0;;-230.0;-258.0;414.0;1263.0;3598.0;1729.0;3558.0;40.0;78.0;-192.0;-102.0;-253.0;-111.0;3783.0;11.18;490.0;68.0;362.0;;362.0;59.0;4273.0;1.0;86.0;361.0;4.53;;-216.0;-5.39;3.0;-6.05;-0.63;-0.63;414.0;;73.0;;73.0;;272.0;918.0;534.0;954.0;708.0;1662.0;;58.0;80.0;2334.0;4669.0;925.0;106.0;92.0;;697.0;1349.0;3.0;30.0;447.0;1829.0;;349.0;;464.0;;;-424.0;3598.0;;3598.0;;-258.0;361.0;;;-77.0;;;;;53.0;-189.0;-3.0;;1.0;-111.0;-6.0;1.0;;;-98.0;;73.0;326.0;;1.12;9.19;-0.56;-0.24;;0.41;0.09;414.0;-1.8;-0.1;;3800.0;;322.0;-230.0;-1.5;-6.1;-415.0;1203.0;36.0;-9.1;-4.7;-638.9;100.0;;1.121
2020.0;3671.0;343.0;180.0;;-228.0;-253.0;1989.0;1641.0;3686.0;1684.0;3475.0;211.0;-99.0;-169.0;638.0;324.0;-231.0;3328.0;9.35;462.0;115.0;347.0;234.0;112.0;;3790.0;5.0;105.0;321.0;4.89;;-110.0;-6.22;6.0;-6.89;-0.13;-0.13;1989.0;;403.0;;403.0;;238.0;1000.0;352.0;874.0;653.0;1528.0;;55.0;110.0;2044.0;;867.0;88.0;82.0;;729.0;1307.0;2.0;18.0;463.0;1790.0;;217.0;;2.0;;;209.0;3686.0;;3686.0;;-253.0;321.0;;;-123.0;;;;;-44.0;-132.0;5.0;;9.0;-142.0;-193.0;73.0;;;757.0;-20.0;403.0;79.0;;1.22;1.51;-0.1;-0.1;;0.05;0.09;1989.0;-3.2;-0.1;;3006.0;;263.0;-207.0;-2.7;-6.9;-35.0;1070.0;173.0;-7.3;-3.8;-119.7;100.0;;1.221
2021.0;3294.0;459.0;266.0;;-108.0;-159.0;6367.0;1441.0;3409.0;1546.0;3257.0;152.0;16.0;-76.0;-77.0;-152.0;-94.0;2835.0;13.94;393.0;95.0;298.0;199.0;99.0;;3229.0;;146.0;252.0;8.07;;-174.0;-3.28;27.0;-4.83;-0.02;-0.02;6367.0;;223.0;;223.0;;381.0;838.0;346.0;879.0;579.0;1457.0;;57.0;107.0;1967.0;3934.0;763.0;74.0;82.0;;709.0;1330.0;;23.0;358.0;1711.0;;219.0;;2.0;;;150.0;3409.0;;3409.0;;-159.0;252.0;;;-92.0;;;;;15.0;-110.0;;;31.0;-56.0;-1.0;;;;-76.0;18.0;223.0;375.0;;1.14;0.46;-0.02;-0.01;;0.02;0.02;6367.0;-5.0;-0.2;;2898.0;;222.0;-140.0;-25.3;-4.8;-92.0;1170.0;134.0;0.9;0.4;-104.5;100.0;;1.137
