;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2004.0;27.0;10.0;1.0;-1.0;-1.0;-1.0;11.0;42.0;82.0;5.0;5.0;77.0;-1.0;-19.0;-4.0;-24.0;-1.0;17.0;37.99;12.0;;11.0;11.0;;1.0;29.0;;1.0;1.0;3.25;-5.47;1.0;-3.34;;-2.43;-0.06;-0.06;11.0;;6.0;28.0;34.0;7.0;;1.0;1.0;15.0;2.0;17.0;;;22.0;40.0;;;;;;5.0;;;;;;;;;0.0;4.0;-1.0;73.0;82.0;0.0;82.0;;-1.0;1.0;-0.0;;-0.0;-1.0;;;;-1.0;-0.0;;;;-19.0;;;-4.0;;;;6.0;30.0;;0.83;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;45.0;19.0;5.0;1.0;2.0;2.0;11.0;46.0;85.0;7.0;7.0;78.0;1.0;-0.0;-0.0;1.0;1.0;26.0;41.76;18.0;;17.0;17.0;;1.0;44.0;;1.0;1.0;10.48;2.49;1.0;4.98;1.0;3.64;0.15;0.15;11.0;;6.0;27.0;33.0;10.0;;3.0;1.0;16.0;1.0;17.0;;;20.0;39.0;;;;;;7.0;;;;;;;;;0.0;6.0;-2.0;74.0;85.0;-0.0;85.0;;2.0;1.0;1.0;;-2.0;-4.0;;;;-0.0;-1.0;;;;0.0;;;-0.0;;;;6.0;6.0;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;58.0;24.0;8.0;4.0;5.0;3.0;12.0;46.0;96.0;9.0;9.0;86.0;8.0;-7.0;2.0;4.0;6.0;35.0;40.82;20.0;;18.0;18.0;;2.0;55.0;;1.0;2.0;13.94;6.75;1.0;8.81;2.0;5.29;0.26;0.26;12.0;;10.0;23.0;33.0;11.0;;2.0;3.0;25.0;4.0;29.0;;;17.0;49.0;;;;;;9.0;1.0;;;;1.0;;;;0.0;9.0;-4.0;81.0;96.0;;96.0;;3.0;2.0;2.0;;1.0;-1.0;;;;1.0;-2.0;;;;-5.0;;;2.0;;-0.0;;10.0;6.0;;0.86;5.67;0.3;0.63;;0.15;8.38;12.0;21.4;1.2;;68.0;6.8;2.0;4.0;40.0;5.3;44.0;1.0;101.0;4.4;6.7;3.6;100.0;-31.3;0.858
2007.0;74.0;30.0;11.0;5.0;6.0;10.0;13.0;42.0;120.0;12.0;13.0;107.0;9.0;-15.0;4.0;-2.0;7.0;43.0;41.09;26.0;;23.0;23.0;;3.0;69.0;;2.0;3.0;14.6;6.26;2.0;8.57;-3.0;12.93;0.71;0.71;13.0;;8.0;15.0;23.0;16.0;;3.0;5.0;46.0;8.0;54.0;;;20.0;79.0;;;;;;12.0;1.0;;;0.0;1.0;;;;0.0;18.0;-3.0;92.0;120.0;;120.0;;10.0;3.0;-4.0;;1.0;-3.0;;;;0.0;-2.0;;;;-13.0;;;3.0;;1.0;;9.0;12.0;;1.0;5.49;0.71;0.51;;0.18;7.99;13.0;11.0;0.6;;74.0;6.3;3.0;10.0;-49.2;12.9;30.0;1.0;107.0;11.2;6.8;8.9;100.0;-45.3;1.004
2008.0;65.0;25.0;-37.0;-41.0;-41.0;-41.0;13.0;38.0;67.0;9.0;9.0;58.0;7.0;2.0;-4.0;5.0;7.0;39.0;39.01;66.0;;20.0;20.0;;46.0;106.0;;0.0;3.0;-57.03;-63.53;0.0;-62.77;1.0;-63.79;-3.2;-3.2;13.0;;14.0;11.0;25.0;12.0;;2.0;4.0;;4.0;4.0;;;21.0;29.0;;;;;;9.0;0.0;;;;0.0;;;;0.0;-29.0;-3.0;90.0;67.0;;67.0;;-41.0;3.0;-0.0;;1.0;1.0;;;;44.0;-0.0;;;;3.0;;;-4.0;;-0.0;;11.0;6.0;;0.82;6.1;-3.89;0.61;;0.03;5.47;13.0;-1.2;-0.1;;79.0;-63.5;4.0;-50.0;-1.6;-63.8;36.0;1.0;71.0;-70.0;-59.9;-71.2;100.0;;0.822
2009.0;54.0;17.0;-2.0;-5.0;-5.0;-4.0;12.0;33.0;73.0;18.0;18.0;55.0;-0.0;-8.0;-0.0;-8.0;-0.0;37.0;32.05;23.0;;20.0;20.0;;3.0;60.0;;0.0;3.0;-4.08;-9.98;0.0;-9.81;-1.0;-7.71;-0.35;-0.35;12.0;;6.0;7.0;13.0;18.0;;3.0;3.0;9.0;6.0;16.0;;;21.0;40.0;;;;;;18.0;0.0;;;0.0;0.0;;;;0.0;-33.0;-3.0;91.0;73.0;;73.0;;-4.0;3.0;-1.0;;-0.0;-5.0;;;;2.0;-0.0;-10.0;;;3.0;;;-0.0;;-0.0;;7.0;16.0;;0.95;4.72;-0.36;-0.03;;0.0;4.79;12.0;-7.6;-0.1;;57.0;-10.0;3.0;-4.0;21.4;-7.7;17.0;0.0;58.0;-7.3;-7.0;-7.6;100.0;;0.951
2010.0;91.0;33.0;2.0;-2.0;-2.0;-24.0;12.0;31.0;50.0;17.0;17.0;33.0;1.0;4.0;0.0;5.0;0.0;58.0;36.18;35.0;;31.0;31.0;;4.0;94.0;;;4.0;2.02;-2.52;0.0;-2.41;22.0;-26.64;-2.0;-2.0;12.0;;11.0;;11.0;19.0;;1.0;3.0;12.0;4.0;16.0;;;0.0;19.0;;;;;;17.0;0.0;;;;0.0;;;;0.0;-57.0;-3.0;93.0;50.0;-0.0;50.0;;-24.0;4.0;22.0;;-2.0;-0.0;;;;2.0;-0.0;-3.0;;;8.0;;;0.0;;-0.0;;11.0;6.0;;1.0;7.48;-1.99;0.03;;0.03;2.7;12.0;-1.4;-0.1;;91.0;-2.5;4.0;-24.0;-1000.0;-26.6;14.0;0.0;33.0;-76.7;-4.6;-73.9;100.0;;1.003
2011.0;99.0;38.0;4.0;1.0;1.0;0.0;12.0;34.0;51.0;18.0;20.0;32.0;6.0;-3.0;-3.0;-1.0;5.0;62.0;37.81;36.0;;31.0;31.0;;5.0;98.0;;-0.0;3.0;3.8;1.28;-0.0;1.18;1.0;0.3;0.02;0.02;12.0;;10.0;;10.0;23.0;;1.0;2.0;12.0;2.0;14.0;;0.0;0.0;17.0;;2.0;;;;16.0;;;;2.0;2.0;;;;0.0;-56.0;-0.0;88.0;51.0;;51.0;;0.0;3.0;0.0;;-1.0;-4.0;;;;3.0;-1.0;-3.0;;;0.0;;;-3.0;;-0.0;-0.0;10.0;11.0;;0.98;8.44;0.03;0.44;;0.04;2.69;12.0;109.6;6.7;;101.0;1.3;3.0;0.0;66.7;0.3;17.0;;32.0;1.0;1.9;0.9;100.0;51.7;0.981
2012.0;101.0;35.0;4.0;2.0;2.0;1.0;12.0;36.0;52.0;18.0;19.0;33.0;9.0;-1.0;-2.0;6.0;9.0;66.0;34.92;34.0;;32.0;32.0;;2.0;100.0;;-0.0;2.0;3.63;1.88;-0.0;1.79;0.0;1.39;0.12;0.12;12.0;;17.0;;17.0;18.0;;2.0;2.0;12.0;1.0;13.0;;;0.0;15.0;;1.0;;;;17.0;;;;1.0;1.0;;;;0.0;-55.0;-0.0;87.0;52.0;;52.0;;1.0;2.0;-0.0;;4.0;6.0;;1.0;;1.0;-0.0;;;;-0.0;;;-2.0;;-0.0;0.0;17.0;11.0;;1.01;8.69;0.12;0.73;;0.03;2.79;12.0;31.1;2.1;;101.0;1.9;2.0;1.0;22.2;1.4;18.0;;32.0;3.9;3.3;4.3;100.0;22.2;1.007
2013.0;100.0;36.0;6.0;5.0;5.0;34.0;12.0;42.0;86.0;17.0;18.0;69.0;5.0;-1.0;-0.0;4.0;4.0;64.0;36.27;32.0;;31.0;31.0;;1.0;96.0;;-0.0;2.0;5.81;4.59;-0.0;4.5;-29.0;33.46;2.8;2.8;12.0;;20.0;;20.0;20.0;;2.0;1.0;12.0;1.0;13.0;;;29.0;44.0;;1.0;;;;16.0;;;;1.0;1.0;;;;0.0;-20.0;-0.0;89.0;86.0;;86.0;;34.0;2.0;-29.0;;-3.0;-3.0;;-0.0;;1.0;-0.0;;;;-0.0;;;-0.0;;-0.0;0.0;19.0;16.0;;0.94;8.89;2.98;0.36;;0.04;6.07;12.0;1.7;0.1;;107.0;4.6;2.0;36.0;-645.8;33.5;27.0;;73.0;46.6;5.0;49.0;100.0;5.5;0.941
2014.0;136.0;50.0;10.0;9.0;9.0;5.0;13.0;54.0;93.0;18.0;18.0;75.0;7.0;-0.0;1.0;8.0;7.0;86.0;36.61;41.0;;40.0;40.0;;1.0;127.0;;0.0;1.0;7.58;6.57;-0.0;6.41;4.0;3.6;0.37;0.37;13.0;;27.0;;27.0;25.0;;2.0;1.0;12.0;1.0;13.0;;;26.0;40.0;;0.0;;;;18.0;;;;0.0;0.0;;;;0.0;-16.0;-1.0;91.0;93.0;-0.0;93.0;;5.0;1.0;4.0;;-4.0;-6.0;;0.0;;1.0;-0.0;;;;-0.0;;;1.0;;0.0;-0.0;26.0;19.0;;0.86;12.1;0.44;0.59;;0.02;6.66;13.0;16.1;0.9;;158.0;6.6;2.0;6.0;43.9;3.6;42.0;;87.0;6.7;9.6;6.5;100.0;-16.8;0.86
2015.0;113.0;38.0;1.0;1.0;-1.0;-4.0;12.0;40.0;107.0;26.0;34.0;73.0;3.0;-24.0;6.0;-14.0;3.0;75.0;33.92;37.0;;34.0;34.0;;3.0;112.0;;0.0;2.0;1.27;1.27;-2.0;-0.45;3.0;-3.48;-0.34;-0.34;12.0;;12.0;;12.0;28.0;;1.0;1.0;30.0;12.0;42.0;;;24.0;67.0;;1.0;;;;25.0;5.0;;;3.0;8.0;;;;0.0;-20.0;-1.0;94.0;107.0;;107.0;;-4.0;2.0;3.0;;-1.0;-7.0;;-0.0;;3.0;-0.0;-17.0;;;-6.0;;;1.0;;5.0;-0.0;8.0;22.0;;0.72;13.65;-0.47;0.34;;0.04;8.83;12.0;-15.2;-0.8;;157.0;1.3;2.0;-5.0;-664.6;-3.5;21.0;7.0;102.0;-2.1;-0.2;-5.4;100.0;;0.722
2016.0;127.0;46.0;7.0;5.0;2.0;-3.0;12.0;47.0;105.0;24.0;29.0;76.0;6.0;-0.0;2.0;8.0;5.0;80.0;36.5;42.0;;38.0;38.0;;4.0;122.0;;0.0;4.0;5.17;3.57;-2.0;1.74;5.0;-2.24;-0.23;-0.23;12.0;;20.0;;20.0;26.0;;1.0;1.0;30.0;8.0;38.0;;;19.0;58.0;;1.0;;;;23.0;5.0;;;;5.0;;;;0.0;-23.0;-1.0;99.0;105.0;;105.0;;-3.0;4.0;5.0;;-3.0;3.0;;-0.0;;2.0;-0.0;;;;-0.0;;;4.0;;-1.0;-0.0;20.0;12.0;;0.74;14.01;-0.31;0.59;;0.04;8.38;12.0;-25.2;-1.1;;170.0;3.6;6.0;-4.0;229.1;-2.2;30.0;7.0;102.0;-3.7;2.2;-3.7;100.0;;0.744
2017.0;87.0;17.0;3.0;-1.0;-3.0;-2.0;47.0;36.0;65.0;28.0;40.0;25.0;4.0;-2.0;4.0;6.0;3.0;70.0;19.79;19.0;;;;;19.0;88.0;;1.0;4.0;3.22;-1.6;-1.0;-3.01;-0.0;-2.48;-0.05;-0.05;47.0;;6.0;;6.0;29.0;;1.0;1.0;16.0;11.0;27.0;;1.0;;29.0;;18.0;2.0;1.0;0.0;8.0;10.0;;1.0;0.0;11.0;;;;37.0;-13.0;-0.0;1.0;65.0;;65.0;;-2.0;4.0;-0.0;1.0;2.0;-8.0;;;-0.0;0.0;-1.0;-1.0;;;-0.0;-3.0;13.0;;-0.0;-6.0;0.0;6.0;1.0;;0.75;2.47;-0.06;0.09;0.01;0.03;0.71;47.0;-111.6;-4.7;0.1;116.0;-1.6;6.0;-3.0;17.8;-2.5;10.0;13.0;33.0;-3.2;-2.2;-8.6;109.9;;0.751
2018.0;160.0;101.0;1.0;-4.0;-6.0;-6.0;47.0;50.0;90.0;51.0;65.0;25.0;1.0;-13.0;16.0;5.0;0.0;59.0;63.3;106.0;;97.0;97.0;;9.0;164.0;0.0;2.0;5.0;0.55;-2.63;-2.0;-3.65;-0.0;-3.5;-0.12;-0.12;47.0;;11.0;;11.0;38.0;;1.0;1.0;25.0;12.0;36.0;;0.0;2.0;40.0;;14.0;21.0;1.0;2.0;15.0;12.0;;2.0;0.0;14.0;;;;42.0;-19.0;0.0;1.0;90.0;;90.0;;-6.0;5.0;-0.0;3.0;-1.0;;;;;0.0;-1.0;-10.0;;;-2.0;-2.0;0.0;;;18.0;;11.0;7.0;;0.78;4.41;-0.15;0.01;;0.03;0.68;47.0;-33.6;-1.3;;207.0;-2.6;7.0;-7.0;4.2;-3.5;-1.0;16.0;32.0;-10.4;-4.7;-22.6;100.0;;0.775
2019.0;157.0;41.0;-3.0;-10.0;-11.0;-9.0;36.0;74.0;177.0;42.0;64.0;113.0;-15.0;16.0;-4.0;-1.0;-16.0;116.0;25.91;46.0;;;;;46.0;162.0;0.0;2.0;7.0;-1.98;-6.25;-2.0;-7.32;-2.0;-5.96;-0.25;-0.25;36.0;;10.0;1.0;11.0;61.0;;2.0;2.0;60.0;36.0;95.0;;2.0;4.0;103.0;;14.0;1.0;1.0;5.0;22.0;20.0;;2.0;0.0;22.0;;;;140.0;-29.0;1.0;2.0;177.0;;177.0;;-9.0;7.0;-2.0;1.0;-11.0;-4.0;;;0.0;0.0;-1.0;19.0;;;-1.0;-15.0;37.0;;-18.0;-8.0;1.0;10.0;11.0;;0.75;5.8;-0.35;-0.58;0.66;0.04;4.19;36.0;-8.3;-0.3;23.2;209.0;-6.2;9.0;-12.0;18.6;-6.0;43.0;27.0;151.0;-5.9;-5.6;-8.2;292.2;;0.749
2020.0;198.0;59.0;-18.0;-29.0;-30.0;-28.0;56.0;68.0;183.0;45.0;93.0;91.0;6.0;-13.0;4.0;-3.0;3.0;139.0;29.74;65.0;;;;;65.0;204.0;0.0;2.0;10.0;-9.26;-14.68;-1.0;-15.28;-2.0;-14.22;-0.5;-0.5;56.0;;6.0;;6.0;60.0;;2.0;13.0;55.0;37.0;92.0;;3.0;7.0;115.0;;11.0;2.0;2.0;7.0;25.0;45.0;;3.0;;48.0;;9.0;;139.0;-56.0;4.0;3.0;183.0;;183.0;;-28.0;10.0;-2.0;2.0;4.0;5.0;;;0.0;20.0;-3.0;-11.0;;;1.0;-40.0;;;;43.0;0.0;6.0;9.0;;0.71;4.95;-0.7;0.07;;0.08;2.26;56.0;-3.1;-0.1;;279.0;-14.7;15.0;-40.0;7.0;-14.2;33.0;64.0;127.0;-19.3;-15.7;-31.1;100.0;;0.711
2021.0;229.0;66.0;-1.0;-14.0;-16.0;-14.0;58.0;76.0;194.0;79.0;108.0;86.0;-0.0;-4.0;3.0;-2.0;-2.0;163.0;28.86;77.0;;65.0;28.0;37.0;12.0;240.0;0.0;2.0;12.0;-0.37;-5.91;-2.0;-6.82;-2.0;-6.03;-0.24;-0.24;58.0;;5.0;;5.0;68.0;;3.0;16.0;58.0;29.0;87.0;;6.0;9.0;117.0;;12.0;30.0;2.0;8.0;29.0;27.0;;2.0;;29.0;;12.0;;157.0;-77.0;-0.0;6.0;194.0;;194.0;;-14.0;12.0;-3.0;4.0;-0.0;-4.0;;;1.0;-0.0;-2.0;-1.0;;;-1.0;-41.0;;;;44.0;-0.0;5.0;7.0;;0.8;4.94;-0.3;-0.05;;0.04;1.86;58.0;-9.2;-0.3;;288.0;-5.9;16.0;-17.0;11.6;-6.0;-3.0;33.0;108.0;-10.1;-6.8;-16.1;100.0;;0.796
