;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2009.0;6477.0;;1088.0;901.0;800.0;577.0;883.0;10442.0;18227.0;10643.0;14163.0;4028.0;926.0;-503.0;727.0;1017.0;820.0;;;5547.0;;;;;5547.0;5547.0;;87.0;215.0;16.8;13.9;-100.0;12.36;209.0;8.91;0.71;0.68;809.0;;2262.0;;2262.0;;415.0;7765.0;656.0;5624.0;1196.0;6820.0;;105.0;205.0;7785.0;;8355.0;306.0;90.0;;1982.0;2572.0;;306.0;643.0;3521.0;;;;113.0;;;3915.0;18191.0;36.0;18227.0;;577.0;215.0;;34.0;84.0;;42.0;;;16.0;-106.0;-425.0;;14.0;14.0;-155.0;7.0;;-190.0;1065.0;-135.0;2215.0;1198.0;;1.43;5.59;0.5;0.71;0.16;0.09;3.48;809.0;16.4;0.2;2.0;4524.0;13.9;150.0;403.0;26.1;8.9;-140.0;1796.0;2813.0;8.5;4.8;14.3;67.0;22.3;1.432
2010.0;7249.0;7249.0;1296.0;1117.0;1015.0;704.0;942.0;12061.0;19990.0;12174.0;15465.0;4497.0;1353.0;-318.0;-508.0;777.0;1215.0;;100.0;6149.0;;;;;6149.0;6149.0;21.0;108.0;195.0;17.88;15.41;-102.0;14.01;289.0;9.71;0.87;0.79;809.0;;2895.0;;2895.0;;436.0;8730.0;621.0;5724.0;1145.0;6869.0;;100.0;338.0;7928.0;;9654.0;388.0;52.0;;2131.0;2385.0;;293.0;613.0;3291.0;;;;103.0;;;4394.0;19961.0;28.0;19990.0;;704.0;195.0;;;384.0;;-19.0;;;70.0;-138.0;-221.0;;7.0;33.0;-70.0;;-277.0;-28.0;-134.0;252.0;2847.0;2070.0;;1.34;6.7;0.65;1.12;0.03;0.13;4.16;809.0;16.9;0.8;0.2;5418.0;15.4;146.0;526.0;28.5;9.7;-84.0;1783.0;3361.0;10.1;5.5;15.7;96.0;25.1;1.338
2011.0;7529.0;;1395.0;1156.0;1113.0;777.0;948.0;12329.0;21295.0;13376.0;16206.0;5046.0;1151.0;-1034.0;-71.0;23.0;1001.0;;;6373.0;;;;;6373.0;6373.0;43.0;115.0;183.0;18.54;15.35;-43.0;14.79;321.0;10.32;0.96;0.85;810.0;;2814.0;;2814.0;;444.0;9071.0;642.0;6740.0;1275.0;8016.0;;106.0;202.0;8966.0;;10026.0;1085.0;85.0;;2265.0;1890.0;;311.0;629.0;2830.0;;;;100.0;4946.0;;;21252.0;43.0;21295.0;;777.0;183.0;;;94.0;;;;;97.0;-150.0;-906.0;;17.0;5.0;-38.0;66.0;;-167.0;67.0;-22.0;2778.0;2755.0;;1.29;7.18;0.74;0.95;0.16;0.14;4.81;810.0;17.1;1.0;1.3;5816.0;15.4;141.0;600.0;28.8;10.3;-809.0;1460.0;3898.0;11.0;5.7;15.4;78.5;10.1;1.294
2012.0;8721.0;8721.0;1681.0;1381.0;1347.0;972.0;897.0;11991.0;21909.0;13873.0;15764.0;6086.0;1362.0;-804.0;-1684.0;-1135.0;1199.0;;100.0;7377.0;;;;;7377.0;7377.0;54.0;96.0;240.0;19.27;15.84;-34.0;15.45;372.0;11.15;1.21;1.11;804.0;;1734.0;;1734.0;;451.0;9806.0;668.0;7477.0;1296.0;8773.0;;128.0;350.0;9918.0;;10884.0;500.0;348.0;;2490.0;963.0;;314.0;614.0;1891.0;;107.0;;111.0;5976.0;;;21851.0;58.0;21909.0;;972.0;240.0;;34.0;202.0;;54.0;;;-87.0;-162.0;-487.0;-158.0;;4.0;-720.0;;;-157.0;-806.0;-9.0;1697.0;2831.0;;1.32;8.22;0.92;1.13;0.15;0.15;5.74;804.0;14.2;1.0;1.1;6610.0;15.8;182.0;737.0;27.6;11.1;-1427.0;730.0;4613.0;13.1;6.6;16.0;83.9;13.1;1.319
2013.0;9557.0;9557.0;1809.0;1544.0;1515.0;1089.0;898.0;12728.0;23519.0;14814.0;16465.0;7002.0;1895.0;-1035.0;-557.0;132.0;1722.0;;100.0;8103.0;;;;;8103.0;8103.0;27.0;73.0;238.0;18.93;16.15;-29.0;15.85;410.0;11.39;1.26;1.22;862.0;;1982.0;;1982.0;;422.0;10324.0;705.0;8416.0;1291.0;9707.0;;175.0;205.0;10791.0;;11870.0;443.0;312.0;;2502.0;739.0;;405.0;506.0;1651.0;;107.0;;118.0;6883.0;;;23467.0;52.0;23519.0;;1089.0;238.0;;55.0;488.0;;47.0;;;26.0;-173.0;-933.0;;67.0;4.0;-140.0;;;-148.0;-268.0;-172.0;1900.0;1768.0;;1.37;8.07;0.92;1.45;0.13;0.15;5.91;862.0;20.4;1.2;0.7;6953.0;16.2;173.0;792.0;27.0;11.4;-1518.0;538.0;5094.0;13.2;6.7;15.5;86.4;8.6;1.375
2014.0;8776.0;;1614.0;1293.0;1259.0;871.0;911.0;14213.0;24951.0;14616.0;17554.0;7362.0;1250.0;-708.0;1414.0;2117.0;1086.0;;;7408.0;;;;;7408.0;7408.0;30.0;67.0;300.0;18.39;14.73;-34.0;14.35;376.0;9.92;0.97;0.96;895.0;;3820.0;;3820.0;;387.0;10005.0;668.0;8475.0;1155.0;9630.0;;161.0;279.0;10739.0;;11662.0;645.0;351.0;;2309.0;1968.0;;435.0;535.0;2938.0;;106.0;;106.0;7256.0;;;24916.0;35.0;24951.0;;871.0;300.0;;41.0;80.0;;12.0;;;-42.0;-163.0;-486.0;-63.0;;5.0;-28.0;54.0;;-134.0;1522.0;161.0;3789.0;1672.0;;1.21;8.1;0.8;1.0;0.12;0.15;6.8;895.0;24.9;1.4;0.6;7255.0;14.7;248.0;720.0;29.9;9.9;-333.0;1627.0;6086.0;8.9;5.3;11.8;84.6;7.3;1.21
2015.0;10427.0;;1842.0;1497.0;1400.0;978.0;904.0;13667.0;27634.0;15847.0;20485.0;7120.0;1526.0;-3811.0;495.0;-1606.0;1275.0;;;8907.0;;;;;8907.0;8907.0;38.0;128.0;316.0;17.66;14.35;-97.0;13.43;419.0;9.38;1.1;1.08;891.0;;1816.0;;1816.0;;446.0;11405.0;717.0;11089.0;1674.0;12763.0;;173.0;315.0;13967.0;;12778.0;331.0;366.0;;2738.0;3351.0;;715.0;572.0;4638.0;;106.0;;97.0;7023.0;;;27605.0;29.0;27634.0;;978.0;316.0;;41.0;86.0;;-71.0;;;104.0;-251.0;-3543.0;-20.0;;2.0;-288.0;;-479.0;-261.0;1523.0;184.0;1795.0;3401.0;;1.09;10.78;1.01;1.32;0.27;0.26;7.36;891.0;18.2;0.9;1.5;9601.0;14.4;291.0;901.0;29.9;9.4;-2007.0;3086.0;6556.0;9.1;5.5;13.7;73.4;58.0;1.086
2016.0;10232.0;;1699.0;9.0;-182.0;-554.0;894.0;14026.0;26173.0;15347.0;19797.0;6366.0;1127.0;-432.0;-249.0;578.0;945.0;;;8723.0;;;;;8723.0;8723.0;35.0;122.0;1771.0;16.6;0.09;-191.0;-1.78;360.0;-5.41;-0.62;-0.62;894.0;;2342.0;;2342.0;;427.0;11257.0;673.0;9619.0;1414.0;11033.0;;158.0;283.0;12147.0;;12607.0;298.0;290.0;;2442.0;3183.0;;682.0;585.0;4450.0;;106.0;;95.0;;;6271.0;26163.0;11.0;26173.0;;-554.0;1771.0;;58.0;-373.0;;29.0;;;225.0;-182.0;-245.0;-13.0;;7.0;-544.0;;;-203.0;497.0;132.0;2316.0;1738.0;;1.05;10.89;-0.59;1.01;0.22;0.19;6.77;894.0;-29.1;-1.3;1.3;9733.0;0.1;1685.0;-527.0;-197.7;-5.4;-1256.0;3028.0;6055.0;-2.0;-0.3;-8.7;136.6;;1.051
2017.0;11624.0;;1948.0;1579.0;1426.0;1034.0;923.0;15898.0;28526.0;16833.0;21379.0;7145.0;1784.0;-500.0;-617.0;212.0;1621.0;;;9906.0;;;;;9906.0;9906.0;60.0;121.0;419.0;16.76;13.58;-152.0;12.27;374.0;8.9;1.14;1.12;906.0;;2887.0;;2887.0;;462.0;12549.0;708.0;10137.0;1348.0;11485.0;;156.0;280.0;12628.0;;13845.0;420.0;530.0;;2568.0;3335.0;;503.0;709.0;4546.0;;;;110.0;;;7034.0;28524.0;2.0;28526.0;;1034.0;419.0;;66.0;83.0;;-20.0;;;182.0;-163.0;-345.0;;2.0;6.0;-32.0;;;-204.0;-380.0;-455.0;2855.0;2643.0;;1.2;10.7;0.95;1.49;0.19;0.15;6.58;906.0;18.3;0.8;1.1;9690.0;13.6;349.0;862.0;26.2;8.9;-779.0;2780.0;5956.0;9.6;5.4;14.5;80.3;12.6;1.2
2018.0;11413.0;;2381.0;1494.0;1398.0;1054.0;938.0;16554.0;31058.0;17575.0;23198.0;7860.0;2227.0;-514.0;-935.0;931.0;1990.0;;;9745.0;;;;;9745.0;9745.0;80.0;167.0;833.0;20.86;13.09;-96.0;12.25;327.0;9.24;1.15;1.12;917.0;;3677.0;;3677.0;;421.0;12456.0;2687.0;10037.0;1290.0;11327.0;;172.0;318.0;14504.0;;13965.0;966.0;705.0;;2645.0;4671.0;;512.0;440.0;5623.0;;2341.0;;108.0;;;7752.0;31058.0;;31058.0;;1054.0;833.0;;72.0;175.0;;48.0;;;93.0;-237.0;-276.0;;;;-182.0;;;-241.0;-512.0;153.0;3661.0;2730.0;;1.15;10.85;1.0;1.89;0.23;0.23;7.47;917.0;16.4;0.7;1.4;9951.0;13.1;726.0;919.0;23.4;9.2;-890.0;4073.0;6853.0;8.8;5.0;13.4;77.1;12.1;1.147
2019.0;12332.0;;2646.0;1420.0;1294.0;943.0;946.0;17730.0;36611.0;20117.0;28324.0;8297.0;2625.0;-4775.0;2387.0;241.0;2365.0;;;10701.0;;;;;10701.0;10701.0;126.0;241.0;1120.0;21.45;11.52;-127.0;10.49;342.0;7.64;1.01;0.99;937.0;;3826.0;;3826.0;;461.0;13443.0;3185.0;13036.0;2218.0;15255.0;;160.0;281.0;18881.0;;15034.0;2172.0;784.0;;2911.0;7266.0;;463.0;478.0;8207.0;;2838.0;;108.0;;;8189.0;36621.0;-10.0;36611.0;;943.0;1120.0;;55.0;442.0;;-16.0;;;66.0;-260.0;-4546.0;;;30.0;-544.0;;;-319.0;3250.0;4.0;3819.0;3578.0;;1.12;11.74;0.9;2.25;0.3;0.25;7.9;937.0;14.4;0.6;2.4;11001.0;11.5;999.0;841.0;26.4;7.6;-2130.0;6482.0;7401.0;6.8;4.2;11.4;66.1;13.5;1.121
2020.0;13175.0;;2713.0;1201.0;938.0;703.0;968.0;18478.0;36836.0;20497.0;28091.0;8771.0;3622.0;-377.0;-2428.0;354.0;3418.0;;;11687.0;;;;;11687.0;11687.0;81.0;329.0;1441.0;20.59;9.11;-263.0;7.12;239.0;5.34;0.73;0.73;959.0;;4519.0;;4519.0;;281.0;13679.0;2774.0;13261.0;1843.0;15104.0;;167.0;313.0;18357.0;;15739.0;1402.0;724.0;;3356.0;6721.0;;302.0;572.0;7594.0;;2616.0;;121.0;;;8650.0;36862.0;-27.0;36836.0;;703.0;1441.0;;67.0;1279.0;;170.0;;;132.0;-204.0;-177.0;-11.0;;15.0;-1590.0;;;-125.0;-713.0;-463.0;4515.0;4161.0;;1.22;11.25;0.6;2.92;0.11;0.17;7.49;959.0;15.1;0.4;1.2;10788.0;9.1;1180.0;576.0;25.5;5.3;-1653.0;5503.0;7182.0;5.8;3.4;8.0;82.3;3.6;1.221
