;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2006.0;;;;;;;286.0;183.0;2350.0;371.0;1174.0;1176.0;381.0;-142.0;-176.0;64.0;343.0;;;;;;;;;;;;;;;;;;;;;286.0;;19.0;78.0;97.0;73.0;;13.0;28.0;816.0;;816.0;;;1323.0;2167.0;;99.0;72.0;12.0;;200.0;422.0;;381.0;;803.0;;;;1418.0;-241.0;;;2350.0;;2350.0;;281.0;81.0;17.0;;-19.0;;;;;21.0;-38.0;;-60.0;117.0;-180.0;;0.0;-18.0;-182.0;24.0;;90.0;26.0;;0.91;;;1.32;0.7;0.15;4.79;286.0;;;;;;;;;;-220.0;492.0;1371.0;;;;35.2;58.2;0.858
2007.0;1661.0;;701.0;;563.0;627.0;283.0;804.0;3639.0;1021.0;2183.0;1456.0;680.0;-330.0;-317.0;33.0;672.0;;;1058.0;;348.0;348.0;;710.0;1058.0;;;137.0;42.19;;-40.0;33.92;-64.0;37.77;2.22;2.22;283.0;;56.0;525.0;580.0;215.0;;9.0;35.0;1137.0;;1137.0;;;1664.0;2836.0;;705.0;136.0;17.0;;180.0;795.0;;348.0;19.0;1162.0;;;;1795.0;-379.0;1.0;39.0;3639.0;;3639.0;;627.0;137.0;-71.0;;4.0;;;-16.0;36.0;-18.0;-8.0;-138.0;-34.0;27.0;-181.0;-70.0;107.0;-116.0;-626.0;388.0;;56.0;22.0;;1.0;5.85;2.21;2.37;2.21;0.03;5.13;283.0;;;;1655.0;;137.0;625.0;-11.4;37.8;-217.0;793.0;1451.0;24.0;15.5;43.1;0.2;94.5;1.004
2008.0;1242.0;706.0;388.0;;350.0;366.0;281.0;605.0;2954.0;697.0;1638.0;1316.0;479.0;-164.0;-295.0;20.0;472.0;536.0;56.83;300.0;;;;;300.0;836.0;;38.0;;31.25;;-56.0;28.17;-16.0;29.46;1.31;1.31;279.0;;66.0;9.0;75.0;228.0;;303.0;25.0;925.0;;925.0;;;1399.0;2349.0;;521.0;154.0;13.0;;22.0;667.0;;257.0;16.0;940.0;;;;1632.0;-354.0;-1.0;39.0;2954.0;;2954.0;;366.0;;-21.0;-22.0;15.0;;;;;141.0;-8.0;;-1.0;2.0;-157.0;;166.0;-89.0;-431.0;59.0;;66.0;46.0;;0.82;5.43;1.6;2.06;1.88;0.03;5.75;279.0;;;;1512.0;;;445.0;-4.6;29.5;-112.0;812.0;1602.0;18.0;13.1;27.8;-17.7;74.9;0.822
2009.0;1158.0;1158.0;301.0;;325.0;233.0;294.0;282.0;2858.0;336.0;1327.0;1532.0;526.0;-29.0;-500.0;-3.0;522.0;;100.0;765.0;;;;;765.0;765.0;;25.0;;25.99;;-69.0;28.02;43.0;20.09;0.96;0.96;292.0;;69.0;12.0;81.0;88.0;;113.0;17.0;999.0;;999.0;0.0;;1559.0;2576.0;;234.0;40.0;8.0;;62.0;636.0;;355.0;;991.0;;;;;-389.0;-0.0;;2858.0;;2858.0;;233.0;;46.0;32.0;51.0;;;;;164.0;-4.0;;-0.0;8.0;-32.0;-827.0;;-35.0;-158.0;520.0;;73.0;76.0;;0.95;4.17;0.84;1.88;0.57;0.01;5.51;292.0;;;;1218.0;;;245.0;13.3;20.1;-57.0;668.0;1611.0;10.4;10.5;15.2;32.0;37.0;0.951
2010.0;1382.0;1382.0;664.0;;471.0;332.0;290.0;456.0;3274.0;505.0;1656.0;1618.0;578.0;-315.0;-124.0;140.0;393.0;;100.0;893.0;;;;;893.0;893.0;;18.0;175.0;48.05;;-18.0;34.1;140.0;24.0;1.14;1.14;289.0;;217.0;33.0;251.0;96.0;;109.0;38.0;1126.0;1042.0;2167.0;;;612.0;2818.0;;251.0;103.0;91.0;;151.0;770.0;;362.0;19.0;1151.0;;;;;-388.0;-58.0;;3274.0;;3274.0;;332.0;175.0;0.0;-10.0;74.0;;;;;8.0;-185.0;;-28.0;2.0;-261.0;-105.0;0.0;-97.0;-221.0;299.0;;217.0;77.0;;1.0;4.77;1.14;1.36;0.76;0.64;5.58;289.0;;;;1378.0;;174.0;331.0;29.6;24.0;-49.0;768.0;1614.0;12.4;15.0;20.5;33.5;80.7;1.003
2011.0;1467.0;1467.0;540.0;;511.0;370.0;288.0;353.0;3025.0;545.0;1437.0;1589.0;501.0;-165.0;-428.0;-92.0;480.0;;100.0;929.0;;;;;929.0;929.0;;27.0;2.0;36.82;;-27.0;34.82;141.0;25.19;1.28;1.28;287.0;;243.0;41.0;284.0;69.0;;;49.0;1098.0;1017.0;2115.0;;;509.0;2673.0;;240.0;;9.0;;305.0;513.0;18.0;354.0;6.0;891.0;;;;;-355.0;-2.0;;3025.0;;3025.0;;370.0;2.0;13.0;7.0;174.0;;;;;-64.0;-21.0;;-43.0;31.0;-133.0;;4.0;-93.0;-249.0;-89.0;;120.0;212.0;;0.98;5.21;1.31;1.71;0.89;0.07;5.65;287.0;;;;1496.0;;2.0;377.0;27.7;25.2;-196.0;523.0;1620.0;15.7;17.8;23.3;32.6;70.6;0.981
2012.0;1468.0;828.0;535.0;;507.0;355.0;284.0;291.0;2992.0;325.0;1304.0;1687.0;545.0;-154.0;-490.0;-99.0;538.0;640.0;56.42;290.0;;288.0;288.0;;2.0;930.0;;25.0;2.0;36.44;;-30.0;34.56;153.0;24.16;1.25;1.25;283.0;;24.0;67.0;91.0;71.0;;129.0;47.0;1127.0;1048.0;2176.0;;;478.0;2701.0;;247.0;24.0;7.0;;53.0;574.0;;382.0;24.0;980.0;;;;1978.0;-305.0;0.0;15.0;2992.0;;2992.0;;355.0;2.0;18.0;4.0;-7.0;;;;;173.0;-7.0;;-27.0;5.0;-127.0;-252.0;0.0;-31.0;-271.0;63.0;;24.0;123.0;;1.01;5.14;1.24;1.88;0.95;0.03;5.91;283.0;;;;1458.0;;2.0;352.0;30.1;24.2;-34.0;570.0;1676.0;14.0;17.8;21.0;23.6;56.1;1.007
2013.0;1522.0;874.0;569.0;;548.0;401.0;285.0;382.0;2912.0;523.0;1196.0;1713.0;585.0;-125.0;-371.0;89.0;580.0;648.0;57.42;299.0;;296.0;296.0;;3.0;947.0;;18.0;3.0;37.4;;-26.0;36.03;147.0;26.38;1.41;1.41;284.0;;112.0;70.0;182.0;77.0;;123.0;40.0;1071.0;992.0;2063.0;;;428.0;2531.0;;262.0;188.0;19.0;;72.0;282.0;;358.0;34.0;673.0;;;;1871.0;-173.0;6.0;8.0;2908.0;4.0;2912.0;;401.0;3.0;-4.0;4.0;27.0;;;;;154.0;-5.0;;-24.0;25.0;-122.0;-90.0;0.0;;-280.0;;;112.0;23.0;;0.94;5.7;1.5;2.17;1.05;0.02;6.41;284.0;;;;1617.0;;3.0;426.0;26.8;26.4;-150.0;299.0;1819.0;17.4;19.5;23.4;30.2;48.3;0.941
2014.0;1614.0;789.0;637.0;;618.0;452.0;285.0;314.0;2595.0;347.0;955.0;1637.0;605.0;-115.0;-547.0;-58.0;600.0;825.0;48.86;141.0;;130.0;130.0;;11.0;966.0;;16.0;4.0;39.46;;-30.0;38.27;166.0;27.99;1.59;1.58;284.0;;44.0;72.0;116.0;85.0;;112.0;33.0;979.0;905.0;1883.0;;;365.0;2281.0;;259.0;2.0;34.0;;86.0;263.0;;317.0;29.0;608.0;;;;1694.0;-73.0;7.0;9.0;2592.0;3.0;2595.0;;452.0;4.0;-11.0;4.0;22.0;;;;;133.0;-5.0;;-8.0;2.0;-107.0;-172.0;0.0;-93.0;-289.0;7.0;;44.0;102.0;;0.86;6.61;1.85;2.46;1.18;0.02;6.71;284.0;;;;1876.0;;5.0;525.0;26.8;28.0;-38.0;305.0;1903.0;20.6;24.4;27.6;36.1;63.6;0.86
2015.0;1443.0;710.0;563.0;;547.0;400.0;279.0;301.0;2382.0;307.0;1012.0;1368.0;468.0;-206.0;-257.0;4.0;465.0;733.0;49.22;130.0;;119.0;119.0;;11.0;863.0;;10.0;5.0;39.04;;-33.0;37.92;148.0;27.71;1.44;1.43;279.0;;41.0;57.0;98.0;88.0;;115.0;24.0;840.0;818.0;1659.0;;;398.0;2081.0;;234.0;1.0;10.0;;71.0;403.0;;272.0;31.0;705.0;;;;1416.0;-63.0;5.0;10.0;2380.0;2.0;2382.0;;400.0;5.0;-11.0;4.0;-29.0;;;;;98.0;-3.0;-16.0;-13.0;20.0;-195.0;-217.0;0.0;-176.0;-262.0;397.0;;41.0;37.0;;0.72;7.16;1.99;2.31;1.3;0.01;6.79;279.0;;;;1998.0;;7.0;553.0;27.1;27.7;-8.0;557.0;1894.0;19.6;23.4;29.2;34.6;94.2;0.722
2016.0;1450.0;704.0;529.0;;514.0;374.0;271.0;399.0;2574.0;382.0;1273.0;1299.0;487.0;-99.0;-343.0;46.0;478.0;747.0;48.51;141.0;;133.0;133.0;;7.0;887.0;;12.0;3.0;36.46;;-49.0;35.42;139.0;25.82;1.38;1.38;271.0;;88.0;63.0;151.0;110.0;;138.0;26.0;886.0;906.0;1792.0;;;357.0;2175.0;;302.0;;7.0;;80.0;565.0;;282.0;45.0;891.0;;;;1403.0;-124.0;7.0;13.0;2572.0;2.0;2574.0;;374.0;3.0;-15.0;4.0;26.0;;;;;95.0;-9.0;-55.0;-5.0;5.0;-38.0;;0.0;-217.0;-274.0;148.0;;88.0;42.0;;0.74;7.19;1.86;2.37;1.36;0.04;6.44;271.0;;;;1948.0;;4.0;503.0;27.1;25.8;24.0;759.0;1745.0;17.5;20.4;28.8;26.7;102.6;0.744
2017.0;1678.0;827.0;614.0;;589.0;397.0;265.0;707.0;3617.0;814.0;1980.0;1635.0;487.0;-146.0;-336.0;5.0;471.0;851.0;49.29;178.0;;167.0;167.0;;11.0;1029.0;;20.0;5.0;36.57;;-61.0;35.07;191.0;23.68;1.5;1.5;264.0;;99.0;160.0;259.0;188.0;;260.0;34.0;1209.0;1474.0;2683.0;;;192.0;2910.0;;536.0;176.0;1.0;;101.0;712.0;;415.0;39.0;1167.0;;;;1876.0;-270.0;11.0;18.0;3615.0;2.0;3617.0;;397.0;5.0;-17.0;8.0;5.0;;;;;88.0;-16.0;-180.0;-30.0;16.0;57.0;;;-328.0;-292.0;285.0;;99.0;94.0;;0.79;7.98;1.89;2.24;1.39;0.08;7.78;264.0;;;;2111.0;;6.0;500.0;32.5;23.7;-134.0;896.0;2057.0;14.7;16.8;24.3;26.4;131.9;0.795
2018.0;1640.0;841.0;657.0;;618.0;453.0;260.0;613.0;3147.0;597.0;2096.0;1049.0;446.0;-21.0;-416.0;9.0;434.0;798.0;51.31;185.0;;171.0;171.0;;14.0;984.0;;32.0;7.0;40.05;;-38.0;37.71;165.0;27.61;1.75;1.75;259.0;;101.0;123.0;224.0;121.0;;268.0;33.0;1115.0;1356.0;2471.0;;;30.0;2534.0;;458.0;;;;139.0;1103.0;;342.0;55.0;1499.0;;;;1558.0;-528.0;0.0;19.0;3145.0;2.0;3147.0;;453.0;7.0;-3.0;10.0;-35.0;;;;;13.0;-12.0;;-13.0;16.0;-15.0;;0.0;-482.0;-217.0;282.0;;101.0;91.0;;0.73;8.63;2.38;2.28;1.14;0.06;5.52;259.0;;;;2236.0;;10.0;617.0;26.7;27.6;22.0;1504.0;1430.0;18.7;20.7;43.2;52.2;160.8;0.733
2019.0;1632.0;833.0;628.0;;560.0;415.0;235.0;630.0;3363.0;900.0;2209.0;1150.0;430.0;-36.0;-408.0;-14.0;417.0;798.0;51.07;196.0;;172.0;172.0;;24.0;995.0;;43.0;25.0;38.5;;-77.0;34.3;146.0;25.41;1.77;1.76;234.0;;91.0;107.0;198.0;151.0;;281.0;70.0;1179.0;1430.0;2609.0;;;54.0;2734.0;;472.0;355.0;;;73.0;936.0;;358.0;14.0;1309.0;;56.0;;1497.0;-365.0;0.0;18.0;3359.0;4.0;3363.0;;415.0;25.0;0.0;11.0;-18.0;;;;;-4.0;-13.0;-20.0;-9.0;28.0;-26.0;-464.0;;-344.0;-131.0;531.0;;91.0;106.0;;0.77;9.05;2.3;2.31;0.73;0.07;6.38;234.0;;;;2119.0;;33.0;538.0;26.0;25.4;-351.0;1216.0;1494.0;18.1;18.0;36.0;68.3;114.2;0.77
2020.0;1610.0;1014.0;590.0;;505.0;374.0;216.0;1444.0;4993.0;1452.0;3723.0;1242.0;425.0;-470.0;331.0;287.0;403.0;596.0;63.01;395.0;;362.0;362.0;;33.0;990.0;;51.0;34.0;36.68;;-115.0;31.35;131.0;23.21;1.74;1.74;214.0;;380.0;105.0;484.0;195.0;;764.0;77.0;1612.0;1757.0;3369.0;50.0;6.0;48.0;3550.0;;1003.0;172.0;3.0;;278.0;1816.0;;370.0;85.0;2271.0;;60.0;;1467.0;-226.0;-16.0;18.0;4965.0;28.0;4993.0;;374.0;34.0;-1.0;8.0;15.0;;;;;-4.0;-23.0;-414.0;-14.0;19.0;-51.0;-500.0;;-203.0;-122.0;1156.0;;380.0;93.0;;0.79;9.58;2.22;2.4;0.73;0.14;7.39;214.0;5.7;0.2;5.7;2050.0;;44.0;476.0;26.0;23.2;-11.0;2314.0;1582.0;11.7;11.2;30.1;67.4;80.6;0.785
2021.0;2158.0;1717.0;625.0;;464.0;324.0;203.0;1455.0;6852.0;2019.0;5574.0;1257.0;527.0;-1109.0;382.0;-200.0;511.0;441.0;79.56;968.0;;892.0;892.0;;77.0;1409.0;;87.0;77.0;28.95;;-285.0;21.5;138.0;15.01;1.61;1.6;202.0;;183.0;104.0;287.0;219.0;;949.0;154.0;;;4894.0;;45.0;303.0;5397.0;10794.0;1243.0;251.0;15.0;;524.0;2874.0;;380.0;301.0;3555.0;;137.0;;1432.0;-179.0;-18.0;22.0;6831.0;21.0;6852.0;;324.0;77.0;-34.0;17.0;12.0;;;;;130.0;-16.0;-739.0;-4.0;12.0;-372.0;-560.0;;-288.0;-116.0;1347.0;;183.0;383.0;;0.79;13.53;2.03;3.2;0.73;0.1;7.88;202.0;8.8;0.3;4.1;2727.0;;97.0;409.0;29.6;15.0;-712.0;3632.0;1589.0;8.0;8.0;25.8;64.2;79.1;0.791
