;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2012.0;68.0;68.0;12.0;3.0;4.0;3.0;93.0;242.0;296.0;21.0;29.0;267.0;2.0;-16.0;2.0;-11.0;-1.0;;100.0;65.0;50.0;16.0;16.0;;-0.0;65.0;0.0;0.0;8.0;17.23;4.66;1.0;5.88;1.0;3.74;0.03;0.03;92.0;;55.0;105.0;160.0;26.0;1.0;56.0;4.0;10.0;36.0;46.0;1.0;;2.0;54.0;;1.0;;;1.0;19.0;0.0;8.0;1.0;0.0;9.0;;;;31.0;10.0;-1.0;226.0;296.0;0.0;296.0;;3.0;8.0;1.0;2.0;16.0;2.0;;;26.0;-27.0;-3.0;1.0;-55.0;41.0;-2.0;;;-2.0;;5.0;0.0;61.0;72.0;;1.32;0.56;0.02;-0.01;;0.03;2.2;92.0;;;;52.0;4.7;6.0;2.0;22.5;3.7;168.0;0.0;202.0;1.0;1.2;1.0;100.0;-352.6;1.319
2013.0;107.0;107.0;30.0;14.0;15.0;18.0;99.0;559.0;615.0;49.0;131.0;484.0;123.0;-266.0;180.0;36.0;115.0;0.0;99.96;93.0;68.0;16.0;16.0;;10.0;94.0;0.0;0.0;7.0;27.56;12.74;1.0;13.7;5.0;17.09;0.19;0.19;98.0;;100.0;274.0;374.0;178.0;1.0;5.0;3.0;10.0;38.0;48.0;2.0;0.0;2.0;56.0;;1.0;;4.0;21.0;26.0;0.0;81.0;;1.0;83.0;;;;36.0;29.0;1.0;419.0;615.0;0.0;615.0;;18.0;7.0;5.0;7.0;130.0;-2.0;;9.0;126.0;-44.0;-8.0;50.0;-519.0;210.0;-6.0;0.0;176.0;-4.0;;7.0;-0.0;99.0;63.0;;1.37;0.8;0.14;0.85;;0.06;3.59;98.0;;;;78.0;12.7;5.0;13.0;31.0;17.1;371.0;0.0;352.0;2.8;3.7;3.8;100.0;-150.2;1.375
2014.0;77.0;77.0;-0.0;-7.0;-5.0;-4.0;105.0;390.0;516.0;40.0;94.0;422.0;-17.0;-26.0;-5.0;-48.0;-42.0;0.0;99.88;84.0;68.0;12.0;12.0;;5.0;85.0;1.0;0.0;5.0;-0.09;-9.23;2.0;-6.73;-2.0;-4.71;-0.04;-0.04;104.0;;40.0;137.0;177.0;210.0;1.0;3.0;4.0;9.0;47.0;56.0;63.0;2.0;1.0;126.0;;1.0;;1.0;17.0;22.0;0.0;54.0;;0.0;54.0;;;;32.0;22.0;0.0;368.0;516.0;;516.0;;-4.0;5.0;-2.0;5.0;17.0;-6.0;;0.0;22.0;-39.0;-25.0;;-482.0;475.0;-16.0;;;-9.0;;5.0;0.0;39.0;87.0;;1.21;0.62;-0.03;-0.33;;0.2;3.37;104.0;;;;64.0;-9.2;4.0;-3.0;30.1;-4.7;290.0;0.0;349.0;-0.7;-1.0;-0.9;100.0;;1.21
2015.0;115.0;115.0;26.0;14.0;22.0;16.0;105.0;326.0;434.0;30.0;41.0;394.0;-26.0;94.0;-4.0;64.0;-35.0;0.0;99.93;101.0;85.0;11.0;11.0;;5.0;101.0;2.0;0.0;4.0;22.69;12.02;9.0;19.42;6.0;14.03;0.15;0.15;104.0;;99.0;106.0;205.0;117.0;0.0;3.0;4.0;8.0;78.0;86.0;17.0;0.0;1.0;109.0;;0.0;;;2.0;27.0;0.0;3.0;8.0;0.0;11.0;;;;29.0;36.0;-0.0;330.0;434.0;;434.0;;16.0;4.0;6.0;4.0;28.0;4.0;;8.0;20.0;-84.0;-10.0;-20.0;-92.0;214.0;-6.0;;;-6.0;;1.0;0.0;99.0;35.0;;1.09;1.02;0.14;-0.31;;0.08;3.49;104.0;;;;106.0;12.0;3.0;15.0;27.8;14.0;273.0;0.0;363.0;4.0;5.2;4.1;100.0;-16.7;1.086
2016.0;52.0;52.0;-59.0;-63.0;-63.0;-63.0;106.0;324.0;487.0;40.0;51.0;437.0;-49.0;-85.0;116.0;-18.0;-52.0;0.0;99.8;115.0;101.0;10.0;10.0;;5.0;115.0;1.0;0.0;4.0;-112.74;-120.42;0.0;-120.34;1.0;-121.39;-0.6;-0.6;106.0;;79.0;73.0;153.0;158.0;0.0;13.0;4.0;8.0;64.0;71.0;84.0;;4.0;164.0;;9.0;;;1.0;30.0;0.0;2.0;8.0;1.0;10.0;;;;31.0;-29.0;0.0;435.0;487.0;;487.0;;-63.0;4.0;1.0;2.0;16.0;-1.0;;;18.0;-8.0;-3.0;;-445.0;361.0;2.0;-0.0;121.0;-2.0;;-3.0;;78.0;96.0;;1.05;0.47;-0.57;-0.47;;0.03;3.93;106.0;;;;50.0;-120.4;4.0;-60.0;-0.9;-121.4;270.0;0.0;415.0;-14.2;-12.9;-14.5;100.0;;1.051
2017.0;80.0;80.0;-77.0;-81.0;-83.0;-84.0;116.0;409.0;498.0;57.0;68.0;430.0;-46.0;40.0;10.0;3.0;-62.0;0.0;99.95;161.0;140.0;15.0;15.0;;6.0;161.0;0.0;0.0;5.0;-96.4;-101.29;-1.0;-102.99;1.0;-104.54;-0.72;-0.72;116.0;;93.0;104.0;197.0;196.0;0.0;15.0;4.0;9.0;73.0;81.0;;;4.0;90.0;;6.0;;;2.0;50.0;0.0;0.0;9.0;1.0;11.0;;;;35.0;-117.0;-0.0;512.0;498.0;;498.0;;-84.0;5.0;1.0;6.0;39.0;2.0;;9.0;22.0;-13.0;-16.0;;-197.0;252.0;-14.0;;;;;10.0;;92.0;89.0;;1.2;0.58;-0.6;-0.45;;0.11;3.1;116.0;;;;67.0;-101.3;4.0;-70.0;-1.5;-104.5;293.0;0.0;359.0;-18.9;-16.5;-19.5;100.0;;1.2
2018.0;88.0;86.0;-65.0;-69.0;-69.0;-64.0;125.0;446.0;618.0;53.0;58.0;560.0;-38.0;-203.0;206.0;-36.0;-41.0;2.0;97.65;155.0;122.0;32.0;25.0;7.0;0.0;157.0;0.0;0.0;4.0;-73.97;-78.67;-0.0;-79.11;-5.0;-73.48;-0.51;-0.51;125.0;;52.0;360.0;412.0;24.0;0.0;10.0;4.0;4.0;50.0;54.0;110.0;;3.0;172.0;;8.0;;;1.0;43.0;0.0;0.0;4.0;1.0;5.0;;;;37.0;-175.0;-0.0;699.0;618.0;;618.0;;-64.0;4.0;-5.0;6.0;-5.0;-8.0;;;3.0;26.0;-3.0;;-518.0;317.0;-1.0;;222.0;;;-16.0;-0.0;52.0;88.0;;1.15;0.61;-0.45;-0.29;;0.02;3.9;125.0;-62.6;-2.5;;76.0;-78.7;4.0;-56.0;7.1;-73.5;343.0;0.0;488.0;-11.4;-11.2;-11.5;100.0;;1.147
2019.0;80.0;67.0;-110.0;-121.0;-119.0;-115.0;126.0;340.0;557.0;69.0;114.0;442.0;-90.0;88.0;0.0;-1.0;-94.0;14.0;83.16;188.0;122.0;67.0;41.0;25.0;;202.0;3.0;3.0;7.0;-136.58;-150.65;2.0;-148.45;-4.0;-143.56;-0.91;-0.91;126.0;;50.0;256.0;305.0;23.0;0.0;12.0;5.0;4.0;46.0;50.0;111.0;;50.0;216.0;;12.0;3.0;;2.0;52.0;45.0;0.0;;0.0;45.0;;48.0;;36.0;-287.0;-1.0;695.0;557.0;;557.0;;-115.0;7.0;-4.0;7.0;20.0;3.0;;;7.0;-5.0;-4.0;;-325.0;417.0;-1.0;-3.0;;;;3.0;0.0;50.0;51.0;;1.12;0.57;-0.81;-0.66;;0.03;3.12;126.0;-33.6;-1.4;;72.0;-150.6;6.0;-103.0;3.3;-143.6;242.0;40.0;395.0;-23.2;-21.0;-26.1;100.0;;1.121
2020.0;400.0;389.0;155.0;22.0;27.0;120.0;133.0;1474.0;2027.0;245.0;1268.0;759.0;43.0;-1074.0;1108.0;80.0;-17.0;11.0;97.2;367.0;173.0;194.0;63.0;132.0;;378.0;112.0;118.0;10.0;38.77;5.48;6.0;6.86;-92.0;29.87;0.92;0.91;130.0;;134.0;1198.0;1332.0;110.0;12.0;20.0;62.0;2.0;85.0;87.0;240.0;162.0;2.0;553.0;;58.0;4.0;;3.0;179.0;384.0;0.0;6.0;632.0;1023.0;;55.0;;40.0;-193.0;3.0;909.0;2027.0;;2027.0;;120.0;10.0;-92.0;11.0;16.0;-85.0;-10.0;;16.0;-21.0;-60.0;3.0;-2137.0;1118.0;-53.0;-3.0;98.0;;;1013.0;4.0;134.0;54.0;;1.22;2.52;0.75;-0.11;;0.38;4.78;130.0;39.3;1.0;;328.0;5.5;8.0;98.0;-335.2;29.9;1006.0;315.0;621.0;35.4;7.2;15.8;100.0;573.0;1.221
2021.0;204.0;168.0;-586.0;-578.0;-672.0;-585.0;134.0;1288.0;2906.0;323.0;2628.0;278.0;-547.0;-945.0;1504.0;15.0;-577.0;37.0;82.08;483.0;256.0;175.0;37.0;138.0;52.0;520.0;1.0;75.0;11.0;-286.81;-283.02;-94.0;-329.07;-87.0;-286.43;-4.38;-4.38;134.0;;140.0;989.0;1130.0;98.0;24.0;37.0;56.0;381.0;953.0;1334.0;;212.0;15.0;1618.0;;84.0;4.0;;0.0;235.0;366.0;0.0;25.0;1913.0;2304.0;;48.0;;39.0;-764.0;60.0;944.0;2906.0;;2906.0;;-585.0;11.0;-87.0;3.0;-128.0;12.0;-35.0;-103.0;-3.0;239.0;-30.0;-1372.0;-2492.0;2947.0;-24.0;-4.0;1468.0;;;39.0;3.0;140.0;125.0;;1.14;1.34;-3.85;-3.8;;0.2;1.83;134.0;-4.8;-0.2;;180.0;-283.0;10.0;-514.0;13.0;-286.4;848.0;322.0;245.0;-20.1;-20.5;-210.1;100.0;;1.137
